review_id,content,rating,date,image_urls
43509938086345,looks great,5,26 Nov 2023,https://sg-test-11.slatic.net/other/roc/6631af16ab2bfd1ed3a4f8aedee08069.jpg; https://sg-test-11.slatic.net/other/roc/1ea8e4f964fc5441f29c50de9d741a62.jpg
43034199486345,"nice product..
",5,16 Nov 2023,https://sg-test-11.slatic.net/other/roc/a038e31daaca2baa500ad4a9624ff778.jpg
40282055186345,product quality is good. you can buy it. recommended. ,5,08 Aug 2023,https://sg-test-11.slatic.net/other/roc/f2e2d75bb5adf66c3518c406db5c6a01.jpg
48179211786345,"product ta valoi and delivery taw khub tara tari payachi..  thx daraz, saller,  and delivery man",5,08 Jun 2024,
41249718786345,"ভালোই,এই দামে বেস্ট,আমি ২দিন ইউজ করে রিভিউ দিলাম,",4,21 Sep 2023,https://sg-test-11.slatic.net/other/roc/196d5aa5dfd0b846cdd37ac8164810cb.jpg; https://sg-test-11.slatic.net/other/roc/fb23ef43a7fc4d01062ef296b4c60b48.jpg
41560309386345,"thnxxx for the product
valo clo",5,03 Oct 2023,https://sg-test-11.slatic.net/other/roc/584dd725838e434bc18c9540a909bc03.jpg
43062642086345,পন্য টি বেসি একটি ভালো না জেমন দেখতে আসলে তেমন না আমার মাঝখানে ফাইটা গেছে কিন্তু দুইটা ৪ঘনটা চালানো জায় ,5,17 Nov 2023,https://sg-test-11.slatic.net/other/roc/6078ec76f3848cad52b9106e40610485.jpg; https://sg-test-11.slatic.net/other/roc/b198a2c9a0ed227304c014d203ab7a0f.jpg; https://sg-test-11.slatic.net/other/roc/3fed023ff8de6c1b36414a3fc5fac722.jpg; https://sg-test-11.slatic.net/other/roc/91afb82ffa4d7d5da28a2f8db75f5cc4.jpg
40703985786345,"অপেক্কা শেষ অবশেষে পেয়ে গেলাম  
m90 pro ",5,02 Sep 2023,https://sg-test-11.slatic.net/other/roc/edb2cdeffa3976c9c53256ef14466167.jpg
41286569686345,valoi cholchhe. charge thake onek khon,5,22 Sep 2023,https://sg-test-11.slatic.net/other/roc/8bb0c0fd3df87f77d56a0e9c5edd15a1.jpg
48173753286345,কিছুদিন ব্যবহার করে রিভিউ দিলাম ভালো লাগছে। কিন্তু কানেকশন রেঞ্জ আমার মতে একটু কম,5,08 Jun 2024,
42464824686345,"After so many months i used this device and satisfied  but average quality regarding price, highly recommended for this price range. ",5,06 Nov 2023,https://sg-test-11.slatic.net/other/roc/c746e314e7620b979a6c4e539493e687.jpg; https://sg-test-11.slatic.net/other/roc/304c18470a2d48c15384000ff5457aa7.jpg
44823392886345,এতো অল্প দামের মধ্যে ভালো মানের একটি হেডফোন ভাবতেই পারিনি আমি ,5,15 Jan 2024,
40862224786345,good quality within the Budget ,5,06 Sep 2023,https://sg-test-11.slatic.net/other/roc/a33ef0b8943e7ca5281b29af7323e9ec.jpg; https://sg-test-11.slatic.net/other/roc/e6b190c28bcd821e5777a830b3655d31.jpg; https://sg-test-11.slatic.net/other/roc/d87e1123eed759d167104b51c2bb4d8d.jpg
48172333486345,আপনাটা চাইলে নিতে পারেন প্রোডাক্টটি ভালো তবে সাউন্ড  কোয়ালিটি মোটামুটি ভালো। ,4,08 Jun 2024,
48533124486345,Valo product . Kintu connect hoita aktu somoi lage,4,26 Jun 2024,
48875576786345,"অনেক ভালো মানের ব্লু টুথ,, সবাই কিনতে পারেন",5,10 Jul 2024,
40606106486345,excellent ,5,24 Aug 2023,https://sg-test-11.slatic.net/other/roc/87348c2bb59f582051807cf034d52cfd.jpg; https://sg-test-11.slatic.net/other/roc/1f30927d4cbeb25e1cb38c6fcb66ccf0.jpg
40570377386345,এটাও অনেক ভালো হইছে,5,04 Sep 2023,https://sg-test-11.slatic.net/other/roc/11cf26a842737a675e8633e26d9d0397.jpg
39605228986345,ভালোই মনে হচ্ছে ,5,27 Jun 2023,
49026255686345,খারাপ না নিতে পারেন ,5,17 Aug 2024,
40350509686345,okh,5,11 Aug 2023,https://sg-test-11.slatic.net/other/roc/776491d1fb04f4e8cb37ac796d9756f5.jpg; https://sg-test-11.slatic.net/other/roc/a828315ac43e5bf114bb785865c714f4.jpg; https://sg-test-11.slatic.net/other/roc/219805a34a0e6484147eac04ad393757.jpg
40151390986345,Valo,5,03 Aug 2023,https://sg-test-11.slatic.net/other/roc/61a6dd54fcd422e6675da80c4db407ed.jpg; https://sg-test-11.slatic.net/other/roc/64ce2a847b30d61c427df87e00b3a8e5.jpg
48398279886345,nice... ,5,29 Aug 2024,
41065389786345,"Good enough at this price range, got the product with very good packaging 
higjly recommended,  happy listening ",5,15 Sep 2023,https://sg-test-11.slatic.net/other/roc/4e13b6559ef17413c6c23f818feadfb9.jpg; https://sg-test-11.slatic.net/other/roc/ecc7a00b743120095d7b3ee075231696.jpg
48464639286345,"amar khub valo lagse,,valoi chole,, ai tk ai best",4,25 Jun 2024,
48586878786345,quality is high as hell ! 🤝 recommend  buying ,5,29 Jun 2024,
40958578286345,"The product is good but the charge is low compared to other TWS, hope to get a better and cheaper product in the future",4,11 Sep 2023,https://sg-test-11.slatic.net/other/roc/4165b064fdb674db698221b2b417cc37.jpg
54347878886345,"very nice product, as like picture. delivery man o khub Valo behavior. packing o Valo chilo.
thanks to seller and ❤️❤️for daraz ",5,14 Jul 2025,
53471582986345,"যদিও বাম কানের টা একটু ড্যামেজ পাইছি, তার পরেও এর স্পিকার অনেক ভালো।  বেস এবং বিট অনেক পরিষ্কার   কোনো সমস্যা নাই।  ",5,15 May 2025,
48845330686345,ভাই পাঁচ মাস ব্যবহার করে রিভিউ দিলাম এখনো চলছে আলহামদুলিল্লাহ তবে ব্যাটারি একটু চার্জ কম থাকে এ বার্ডসগুলো দুইবার করে চার্জ দেয়া যায় এক চার্জে  ,5,23 Nov 2024,
53137615586345,"আলহামদুলিল্লাহ প্রোডাক্টটা খুবই ভালো পেয়েছি আমি প্রোডাক্ট  এক মাস ধরে ব্যবহার করতেছি তারপর রিভিউ  দিতেছি  আলহামদুলিল্লাহ খুবই ভালো একটা প্রোডাক্ট পেয়েছি আমি দারাজ থেকে আরো অনেক কিছু এনেছি এই পর্যন্ত সবকিছু আমার মন মতো নি পেয়েছি ধন্যবাদ দারাজ  এবং সেলসম্যানকে  
❤️ ",5,04 May 2025,
54628758086345,অস্থির একটা প্রোডাক্ট পুরো অরজিনালটা পেয়েছি আর  ইনটেক ছিল আর ডেলিভারি অনেক ফাস্ট ছিল ধন্যবাদ sellar কে ,5,04 Aug 2025,
48177871086345,"Product ta khubi bhalo. ami gotobochor june e amar jonno nisi, ekhono use kortesi smoothly. August e friend ke gift korsilam oitao bhalo choltese ekhono. 10/10 ",5,23 Jan 2025,
52785393686345,"valo na.. dui ta eksathe connect hoy na.. alada alada connect korte hoy.. tachara cheyechilam m90 pro, diyeche m90..😔 ",5,25 Mar 2025,
48038503286345,"ভালো পণ্য, তবে ডেলিভারিতে আমার সারাদিন সময় নস্ট করেছে।",4,02 Jun 2024,
48752739986345,valo..kharap na..sobai neta paran ,4,06 Jul 2024,
52350461986345,mone hoina beshi din tikbe.....dekha jak kotodin tikey...Jodi vlo hoi tahole abr order dibo. ,5,08 Feb 2025,
48574656486345,produced ta asholei onk valo chilo☺️,4,28 Jun 2024,
49107133186345,মোটামুটি চলে ,5,30 Jul 2024,
49000017886345,"sound quality is very good
",5,15 Jul 2024,
51468444786345,"আলহামদুলিল্লাহ ভালোই চলে কিন্তু মাঝে মাঝে একা একা বন্ধ হয়ে যাই সাউন কোয়ালিটি ভালোই
 ",5,03 Dec 2024,
48464615886345,মোটামুটি ভালই এই দামের মধ্যে ,4,25 Jun 2024,
54006155886345,left speaker a sound thik ase but right a onk kom sound..  Ashanurup holo na..😔 ,2,23 Jun 2025,https://lzd-u.slatic.net/20dc9fd8b8ab4855be5ba03d5368edcf_909629cc478c4af899fc099143d2d029.jpg
50166377886345,"একদম বাজেট প্রোডাক্ট 
এরকম নষ্ট প্রোডাক্ট কেন দিলেন আমাকে 
একটা ভালো একটা নষ্ট 
 ",5,30 Sep 2024,
48915455086345,good product ,4,12 Jul 2024,
48368800786345,"good quality, good sound",5,21 Jun 2024,
48429898686345,এই প্রাইসে ওভারঅল গুড ❤️,5,24 Jun 2024,
47945194386345,"Battery  Backup- Good
Sound Quality- As per Price Good
For calling- not good.
 ",4,23 Sep 2024,
48041921986345,"In this price range, good product ",4,02 Jun 2024,
48655118986345,"Product Valo, nite paren. Kom bugdet e valo device. But charge backup valo na ",4,01 Nov 2024,
49084440386345,"product jamon deksi temon pisi. ak week babohar korlam valoi,but charging problem ase 50% por charge kom thake olpo kisu khoner vitor shes hoia jay.",1,26 Jul 2024,https://sg-test-11.slatic.net/other/roc/4b6f47557cfb0c453a55c4881b9d3089.jpg
48251181686345,"চার্জ বেশিক্ষণ থাকে না
",3,11 Jun 2024,https://sg-test-11.slatic.net/other/roc/8d34d1af5964618f5fde4c2dc9437741.jpg; https://sg-test-11.slatic.net/other/roc/226ce169afd1ab86185d2ba5676d7791.jpg
54717430186345,buds ar battery onek kom bar bar charge 2 hour use korlei charge kora lage ,5,3 weeks ago,
44667775286345,sound quality is actually amazing for the price.. battery life is lacking though.. roughly an hour out of case ,4,09 Jan 2024,
48547025486345,onnek valo,5,27 Jun 2024,
48979974086345,"জিনিস ভালো যারা নিতে চাও তো নিতে পারো আমি দুইটি অর্ডার করেছি দুটোই ভালো, কিন্তু একটা সমস্যা দুইটার ব্লুটু একটা মোবাইলে কানেক্টেড হয়ে যায় একটা বন্ধ করলে আরও একটায় কানেক্টেড হয়ে যায় যা সমস্যা হয় তা বলার মতো না কি করবো এখন একটা পরামর্শ দেন  .?.?",2,14 Jul 2024,https://sg-test-11.slatic.net/other/roc/29264f63c3e44c264afffae98e0e8e42.jpg
48374112286345,ভালো।,4,21 Jun 2024,
41277809286345,"মোটামুটি ভালই,তবে  চার্জিং ব্যাকাপ আরেকটু ভালো আশা করছিলাম।",4,22 Sep 2023,https://sg-test-11.slatic.net/other/roc/efcd5b84f293d02b49209531ee07d588.jpg
47867011486345,"very good quality 
",5,25 May 2024,
54220360586345,ak dom bajee. sound quality akta ak rokom. chargeing e problem.  ,5,31 Jul 2025,
48470486786345,আলহামদুলিল্লাহ আপনারা কি ভালো ছিল মনে হয় প্রাইসটা আরেকটু কম হলে তাহলে মান সম্মত থাকতো আলহামদুলিল্লাহ তা অনেক ভালো আপনারা চাইলে নিতে পারেন যাদের মিডিয়াম রেঞ্জের মধ্যে মিডিয়াম কোয়ালিটি দরকার তারা এটা নিতে পারেন ভালো আছে,3,25 Jun 2024,
48320287386345,it is good . it can be use like powerbank and it is so modern  ,5,21 Sep 2024,
48327950586345,"review is so good and vary durable for use of course buy it
 ",5,02 Jul 2025,
48392356386345,খুবই দুঃখের বিষয় আনবক্সিং এ এর থেকে বেশি কিছু পেলাম না🙃 সাথে ক্যাবল নাই ইত্যাদি নাই যা আশা করেছি তা পাই নি।🙁,1,22 Jun 2024,https://sg-test-11.slatic.net/other/roc/aa953da104bec94a442fd5f6dd01f34c.jpg
48392747686345,nice product. kintu majhe majhe automatically disconnect hoye jai. ,5,03 Sep 2024,
53673921186345,this product is very good . And it came very fast 3/4 days ,5,27 May 2025,
47864533486345,আলহামদুলিল্লাহ ,5,25 May 2024,
41241577786345,"sound quality avarage, but cannectivity power very low. ",5,14 Mar 2025,
46396649686345,"Bai anak balo product APNI thitha paran 
",4,19 Mar 2024,
48457753986345,ডেলিভারি তারাতারি পেয়েছি কিন্তু বক্সটা অনেকটাই ডেমেজ ছিলো ভিতরে এয়ারফোনের প্রব্লেম হয় নাই।,4,25 Jun 2024,
52786684786345,"ডেলিভারি মান একেবারে নিম্নমানের, আরো ভালো আশা করি।  ",5,15 Mar 2025,
43056797486345,এটা আমার বন্ধুর জন্য নেয়া। গত মাসের ৩০ তারিখে সে আমাদের ছেরে চলে গেছে। আমার সাথে ২৭ তারিখে দেখা হওয়ার সময় সে ভালোই বলেছিল। জদিও সে বেশি দিন ইউজ করতে পারেনি।,5,17 Nov 2023,
48055827686345,"একেবারেই চার্জ থাকে না, তার পাশাপাশি সাউন্ড ও অনেক কম এবং সেলার কে বলার পরে তিনি এটা পরিবর্তন এর কোনো অপশন রাখেন নি। ",1,02 Jun 2024,
48067414486345,পুরাই ফালতু একটা প্রোডাক্ট।। ডিসক্রিপ্সনে বলা ছিলো ৩-৪ ঘন্টা গান শুনা যাবে।।কিন্তু ৩০ মিনিট বাজার পর লো ব্যাটারি সিগন্যাল দেয়।।।বক্সে রেখে ইয়ারবাড চার্জ দিলে ৮০%এর উপরে চার্জ হয় না।।।,1,03 Jun 2024,https://sg-test-11.slatic.net/other/roc/e719b84149b63599fb1062771228d07c.jpg; https://sg-test-11.slatic.net/other/roc/d3f86934fec2b0459ac2dfaa8ba728ed.jpg; https://sg-test-11.slatic.net/other/roc/92f5bd4ee00d401d0fa68a6b8f0f8b8b.jpg
48038815686345,"Product ta delivery hoye silo September 5 tarikh.. ajker date September 23.. 18 din use er por..  box kaj kora bondho kore dise.. earbuds gula still kaj kortese.. but box kaj kore na tai earbuds gular charge shesh hoye gele r use kora jabe na.. 
product tao original na.. ",2,02 Jun 2024,https://sg-test-11.slatic.net/other/roc/8b8cba921b62bc7ff55c199e87ffaf1f.jpg; https://sg-test-11.slatic.net/other/roc/9101993be0fea74d33ed175feb810192.jpg
47431719386345,Recommended ,5,10 May 2024,
46165308486345,"good Product 👌
Soumd quality perfect👌",5,07 Mar 2024,
54161898886345,যেমন চেয়েছিলাম ঠিক তেমন পেয়েছি আলহামদুলিল্লাহ।  ,5,05 Jul 2025,
53288283486345,আলহামদুলিল্লাহ ভালো আমি খুব তারাতাড়ি পেয়েছি  ,5,26 Apr 2025,
48098815486345,100% Copy product. L airbuds ta akdomi charge tike na R call a mic kaj kore na kotha bola jai na.,1,04 Jun 2024,https://sg-test-11.slatic.net/other/roc/9abb277e03cbb3e8995886c5b93b82d1.jpg; https://sg-test-11.slatic.net/other/roc/c5a5a12a186797c1574bcbdf43ea7f87.jpg
53976752286345,"it was decent, you guys can buy if u want.. ",4,21 Jun 2025,
46813781286345,এক কথায় অসাধারণ একটি পণ্য,5,05 Apr 2024,
46293598486345,"ভালো প্রডাক্ট, চাইলে নিতে পারেন",5,13 Mar 2024,
49410412286345,kew niyen na nosto product sell kore beiman kth	kar🙂 ,1,20 Aug 2024,https://lzd-u.slatic.net/e7cbc68d3a764598859efc2ae3862cd2_f270d643bba8483ca8be269b25467be3.jpg; https://lzd-u.slatic.net/5d1a944f2f454f0bb8af62667cd6e21f_f48737d0b1de4abfbda469114b7ff670.jpg; https://lzd-u.slatic.net/5d1a944f2f454f0bb8af62667cd6e21f_f33627a08ad84b93b3a8c3cb8d2f3c76.jpg
44967185286345,পুরা বাজে একটা জিনিস জা বলার মতো না সত্যি  ,5,25 Nov 2024,
44301520386345,কম দামে এর চেয়ে হয়তো আর ভালো হবে না ১৫ দিন ব্যাবহার করে দেখলাম অনেক ভালো ,4,24 Dec 2023,
48923773586345,"সবচেয়ে খারাপ জিনিস ধরিয়ে দেওয়া হলো আমাকে,রিটার্ন করছি যাইহোক রিফান্ড পাইছি।",1,12 Jul 2024,https://sg-test-11.slatic.net/other/roc/e0482f041533545a146281ea015fba0c.jpg; https://sg-test-11.slatic.net/other/roc/64cb412dc9f825a169824064247c5876.jpg
52950328286345,আলহামদুলিল্লাহ। বাজেট হিসেবে অনেক ভালো। ,5,09 Apr 2025,
52683695986345,onek bhalo product apnara nite paren ,5,08 Mar 2025,
54541441586345,valo ase tobe charg beckup kub kom  ,5,29 Jul 2025,
40404184586345,"আমি 1 মাস পরে রিভিউ দিচ্ছি।
জিনিস টা আমার কাছে সেই লাগছে
চার্জ বেকাপ অনেক ভালো্ সাউন্ড
কোয়ালিটি খারাপ অনেক বেশি সাউন তাই
অল্প সাউন্ড দিয়ে শোনা লাগে 
তা না হলে বাইরের কিছুই শোনো যায় না।
",5,03 Oct 2023,
40987571686345,r aktu sawn lakto.,4,12 Sep 2023,https://sg-test-11.slatic.net/other/roc/705919e2d7de61e57daa1329f0f5d23b.jpg; https://sg-test-11.slatic.net/other/roc/e365c4c3ad1079832935aef43223b94b.jpg
45847357886345,"দাম অনুযায়ী, চলে।সাউন্ড ভালোই।",4,21 Feb 2024,
43680404786345,"প্রোডাক্ট টা খুব ভালো পেয়েছি।
আপনারা নিশ্চিন্তে নিতে পারেন।
ধন্যবাদ দারাজ।",5,02 Dec 2023,
45761753786345,good 1 yr use hoise ekon o valo. ,5,12 May 2025,
46670826186345,"onk vlo
",5,30 Mar 2024,
44640824586345,আলহামদুলিল্লাহ তিনদিন পর আমি দিচ্ছি অনেক ভালো প্রোডাক্ট,5,07 Jan 2024,
48251929586345,চার্জ থাকে না তাছারা সব ঠিক আছ ,5,27 Oct 2024,
54078053486345,মাশাআল্লাহ অনেক সুন্দর হয়েছে  ,5,26 Jul 2025,
53989189486345,charger backup khub e kom.... ,5,10 Jul 2025,
54124391186345,best in this price range ❤️❤️ ,5,02 Jul 2025,
48381586286345,খুব ভালো প্রোডাক্ট। কিনতে পারেন। ,5,07 Sep 2024,
53427186386345,ভালো আছে চাইলে নিতে  পারেন  ,5,08 May 2025,
48656149886345,still running after 5 month ,5,16 Oct 2024,
45377684386345,good product in this price range.,4,03 Feb 2024,
40351526186345,"ভালো মানের প্রডাক্ট 
ভেবেছিলাম তেমন ভালো  হবে না কিন্তু না ভালোই সারভিস পাচ্ছি 
দাম অনুযায়ী ভালো ই আমার কেনা পরেছে ছাড় দিয়ে ৪৬৯ ৳  এই মুল্যে হলে নিতে পারেন
৭ দিন পরে রিভিউ  দিচ্ছি",5,15 Aug 2023,
40595417586345,"সত্যি বলতে ভালই সবাই নিতে পারেন❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥
দা অনুযায়ী একদম পারফেক্ট ❤️❤️❤️
ভাবছিলাম টাকা জলে যাই নাকি কিন্তু না ভালই🥰
যেই কিনবেন আগে ২ঘন্টা চার্জ দিয়ে ইউজ করবেন তাইলে মন হই না সমস্যা হবে বেটারি তে❤️‍🔥
",5,25 Aug 2023,
54834417986345,hmm quite good not bad ,5,3 weeks ago,
54566471886345,I deeply recommend it  ,5,30 Jul 2025,
52321869786345,"ফালতু,চার্জ কম থাকে। ",5,06 Feb 2025,
49025230786345,"Good for the price 
 ",5,13 Apr 2025,
40850215186345,not good product 😞 ,5,08 Nov 2024,
48272092086345,Thank you good product ,5,09 Sep 2024,
40367255786345,জিনিসটা খুব সুন্দর হইছে। এবং ডেলিভারি ম্যানটা খুব ভালো। আশা করি দারাজ এরকম সঠিক পণ্যই দিবে।,5,12 Aug 2023,
44301304686345,"পন্যটি ভালো, কিন্তু ডেলিভারিতে ডিস্টার্ব ছিল",5,24 Dec 2023,
44180578586345,product ta sotty khub Valo sobay ayta nita parin,4,20 Dec 2023,
43726130586345,ভালো। কিন্তু কথা বলার সময় কিলিয়ার কথা বুজতে পারেনা,4,03 Dec 2023,
48458965086345,"মোটামুটি ভালো 

 ",5,22 Sep 2024,
50397562386345,A good product  ,4,23 Oct 2024,
52792956386345,Faltu products  ,5,25 Mar 2025,
48469925786345,Death Product❎❎ ,5,28 Sep 2024,
42389232186345,এখন পর্যন্ত ভালোই সার্ভিস দিচ্ছে। তবে কতদিন টিকে সেটা মুখ্য বিষয় ,5,04 Nov 2023,
45712283486345,very nice ,5,15 Feb 2024,
48978400586345,সাউন্ড কোয়ালিটি ভালো না খুবই অল্প সাউন্ড,1,14 Jul 2024,https://sg-test-11.slatic.net/other/roc/263ac2eddb4a1f6001fd86381332790a.jpg
49005901086345,মুটামুটি ভালো কম দাম হিসেবে চলে নিতে পারেন ,1,15 Jul 2024,https://sg-test-11.slatic.net/other/roc/f77859d1ec429d1b948175c4ff9e336a.jpg
48291313786345,Don't Buy This Product. ,5,26 Aug 2024,
49576718086345,ভাই আমার জিনিস টা নষ্ট ভাই  ,5,24 Aug 2024,
40132063686345,Good Product ,5,13 Nov 2024,
48311627186345,বাজে পন্য  ,5,23 Oct 2024,
41390283886345,product akdom intake paici . kintu left bud tar battery backup aktu kom ,4,26 Sep 2023,
41491784186345,"After using 1month. i am satisfied with this product. Good sound quality. 
",5,01 Oct 2023,
54133224586345,anek balo ,5,20 Jul 2025,
52649346186345,Good.. ,4,06 Mar 2025,
44568274686345,Super  ,5,31 May 2025,
40084879686345,"প্রডাক্টি ভালো, হাতে পেয়ে প্রথমে চিন্তিত ছিলাম,কানেক্ট হয়তেছিলনা চার্য্জ দেওয়ার পর সব ওকে",5,30 Jul 2023,
48211597486345,"Good one
 ",5,21 Nov 2024,
45534669286345,wow ,5,31 May 2025,
40131380286345,"Bhai earbuds er beat eto kom keno?
Plus sound o
Earbuds a ki problem ache naki😑😑",5,28 Jul 2023,
48312032886345,not good ,5,15 Sep 2024,
41489973586345,"অনেক ভালো। ব্যাবহার করেও ভালো কিন্তু সাউন্ড কম।
সাউন্ড কোয়াটি ভালো।
",5,30 Sep 2023,
48136737886345,ধন্যবাদ দারাজ কে যে রকম অর্ডার করছি সে রকম ই পেয়েছি।,1,06 Jun 2024,https://sg-test-11.slatic.net/other/roc/12d13cda651082b958b32ee2221ea9d7.jpg
48559782686345,মোটামুটি চলে কোয়ালিটি খুব বেশি একটা ভালো না।,4,27 Jun 2024,
48975377286345,one side of the airbuds isnt working 🙂,1,14 Jul 2024,https://sg-test-11.slatic.net/other/roc/bc3db083519e8610e7a5d48998e68f99.jpg
44958249986345,good product,5,20 Jan 2024,
40163125786345,M90 tws earbuds awesome....Ami Pura DUI din age charge disi onek Valo kaj kore,5,02 Aug 2023,
40426507086345,"খুবই ভালো লেগেছে ...সাউন্ড কোয়ালিটি খুবই ভালো
চাজ ভালো টিকে। সবাই নিতে পারেন",5,17 Aug 2023,
42825792786345,"Charge valo thake,, considering price its good",5,13 Nov 2023,
49909069286345,"sound quality was all right I use over- the head headphones for the most part so compared to that the bass sounds lacky, as I said Its ""all right"" I just wanted one for convince sake if u want one for that reason Alone I guess its not that bad I may update the battery life after I am done using it for a while but if U want one for a better listening experience save a bit money and get a over- the head headphone or a wired one, wireless Isn't really that great if u care about sound quality

All right, I am using this thing for a while and long story short the battery life sucks its really bad U can charge the earphone bearly twice using the case and the earphone itself last for 2 hour at max And these are brand new I didn't use them for like a month or something it has been just a week so I am docking 1 star rest u people can decide for urself ",3,14 Sep 2024,
41027372586345,product is really good! I can just tell you that its satisfactory! ,5,15 Sep 2023,
41655624386345,Sound quality good. Nothing special. But price worthy.,4,07 Oct 2023,
44517458786345,good in this burget,5,31 Dec 2023,
40136334286345,চার্জ থাকে না ২ টা গান বাজালেই লো হয়ে যায়। আমার টাকা টাই জলে গেলো😑😑,5,28 Jul 2023,
40162144686345,সত্যি ভাই  অনেক ভালো। একবার চার্জ দিলেও প্রায় চার পাঁচ ঘন্টা থাকে,5,08 Aug 2023,
40185335986345,Earbuds case ta aktu boro but sob miliy product ta valo 😌🤗,4,31 Jul 2023,
44342266286345,this is good.. ,5,25 Dec 2023,
41816942586345,"যেমনটা চেয়েছি, তােমনটাই খুবই ভালো👌👌👌👌👌",5,12 Oct 2023,
44130696386345,very good product. ,5,18 Dec 2023,
48211481786345,"Left-Right,  no ear is specified. sound quality is okay. for 400 BDT, it's an okay deal.  ",3,29 Jan 2025,
43817353986345,good to use ,4,07 Dec 2023,
40355263086345,Ami 2 ta ak sate bajate Pari na sitting ta bolen plz,5,17 Aug 2023,
48943951586345,nice quality 🙂,4,13 Jul 2024,
48917039086345,md Kuddus ali ,1,12 Jul 2024,https://sg-test-11.slatic.net/other/roc/83ec7d50019ede53a9ef3d18fa3e5fce.jpg; https://sg-test-11.slatic.net/other/roc/9e6cd8f332a1e0a7419d00d25ed1c34d.jpg
48905699386345,মোটামুটি,3,11 Jul 2024,
43322322786345,অনেক ধন্যবাদ ,5,21 Nov 2023,
43375744486345,nice product,4,23 Nov 2023,
41047752486345,Fast delivery. sound quality is just best.,5,15 Sep 2023,
43083459586345,মুটামুটি ভালো,4,17 Nov 2023,
42872148486345,quite nice.,4,14 Nov 2023,
40182654786345,ডান পাশের টা কানেকটেড হলেও সাউন্ড ঠিকমতো আসে না,5,06 Aug 2023,
40033497686345,khubi valo ekti product shob thik thak chilo,5,22 Jul 2023,
40547621186345,just love it. you can take it without any doubt.,5,21 Aug 2023,
41375224786345,akta valo podak sobai neta paran,5,26 Sep 2023,
48356574586345,মোটা মুটি ভালো,2,20 Jun 2024,https://sg-test-11.slatic.net/other/roc/64681bcec6c22f6b3219a4b13a976f65.jpg
40286261286345,Good 👌,4,05 Nov 2023,
42364240286345,quality wow,5,03 Nov 2023,
40023673986345,Price হিসাবে Product টা ছিল Amazing. ,5,28 Jul 2023,
40144130786345,anek sundor ata. kew nile nite paren.,5,29 Jul 2023,
40721792686345,earbuds quality is really good..,5,30 Aug 2023,
40108524786345,motamuti tk hishaba sound quality ok.,5,27 Jul 2023,
40490352786345,Prod quality is so good at this price ,5,24 Aug 2023,
42007716086345,"good
",4,19 Oct 2023,
41169973886345,"onk Valo chilo .. 
",4,18 Sep 2023,
48352075386345,"আমি এর আগেও একটা নিয়েছিলাম।ক্যাবল,ইয়ার বাডের সাথে এক্সট্রা রাবার সহ দিয়েছিল।কিন্তু এবার কিছুই দেয়া হয়নি।অথচ আগের বারের চেয়েও বেশি দাম দিয়ে কিনেছি এবার।",3,20 Jun 2024,
41701427086345,nice product.,5,08 Oct 2023,
41701211586345,nice,4,08 Oct 2023,
40888421186345,পন্যটি অনেক সুন্দর হয়েছে ,5,08 Sep 2023,
40006975686345,ইয়ার বাট একটি নষ্ট দিয়েছে,5,22 Jul 2023,
40759720386345,It's awesome 👌 product. ,5,02 Sep 2023,
40771989386345,পন্যটা অনেক সুন্দর হয়েছে,5,02 Sep 2023,
40153779086345,it was intake. Thanks,5,31 Jul 2023,
48299592686345,the product is good but the charge quality of its was very short but im satified on it’s prize but can you tell how to build up it’s carge quality,3,13 Jun 2024,
41034067886345,valo,5,25 Sep 2023,
41363950286345,best product ,5,25 Sep 2023,
40664194686345,মোটামুটি ভালো।,5,27 Aug 2023,
40120108486345,ভালো আছে ,5,28 Jul 2023,
40309695886345,good products ,5,22 Aug 2023,
40715750586345,very bad dont buy,5,30 Aug 2023,
40133121186345,. ভালো ,5,28 Jul 2023,
40102300686345,valo silo,5,05 Aug 2023,
41365181786345,এটার কোয়ালিটি ভালো কিন্তু দুইটা ইয়ারবাট বেশিক্ষণ চাষ টিকে না এম ১০ এবং এম ২৮ এগুলা অনেক চার্জ টিকে ,5,25 Sep 2023,
40547648386345,"প্রডাক্ট কোয়ালিটি ভালো ছিলো,
সাউন্ডটা কানে লাগেনা।অনেক স্মুথ সাউন্ড,
তবে সাউন্ডটা আর একটু বেশি হইলে ভালো হইতো",4,22 Aug 2023,
48547333386345,ভালো তবে সাইজে কিছুটা বড়।আমার কানে ব্যথা করে।চার্জ কম থাকে ,3,27 Jun 2024,
42109844286345,Left Earbuds a touch sensor kaj Kore nah,5,25 Oct 2023,
40662257586345,ak kaner ta banga cilo..kintu sound quality valo,5,27 Aug 2023,
41363272186345,Very good product at this price,5,25 Sep 2023,
54918401686345,এই প্রথম আমি দারাজ এর কাছে এত খারাপ একটি প্রোডাক্ট পেলাম। যেটি আমি কল্পনাও করিনি। এজন্য দারাজের প্রতি আমার বিশ্বাস অনেকটাই কমে গেল। ইয়ারফোনে চার্জ হয় না। আমি দুই ঘন্টা চার্জে দিয়ে রাখছি কিন্তু তাও ডিসপ্লেতে কিছু আসে না ,1,2 weeks ago,
48694420786345,"left side air bud nosto
",3,03 Jul 2024,
41285661586345,nice rider,5,22 Sep 2023,
40972604086345,value for 🤑,5,12 Sep 2023,
