review_id,original_text,cleaned_text,label,sentiment,aspects,aspect_polarities
54427395696758,"খুব দ্রুত ডেলিভারি পেয়েছি,,, তবে বক্স টা খোলা ছিলো হয়তোবা সেলার চেক করার জন্য খুলেছিলো,,, যাই হোক এখন দেখার বিষয় হচ্ছে ব্যাটারি ব্যাকআপ কেমন হয়♥️♥️♥️","খুব দ্রুত ডেলিভারি পেয়েছি , তবে বক্স টা খোলা ছিলো হয়তোবা সেলার চেক করার জন্য খুলেছিলো , যাই হোক এখন দেখার বিষয় হচ্ছে ব্যাটারি ব্যাকআপ কেমন হয়",delivery_positive,Positive,Delivery,"{""Delivery"": ""positive""}"
54004652396758,প্রোডাক্ট টা দেখতে খুব সুন্দর।সাউন্ড কোয়ালিটি ও খুব ভালো।কেস ওপেন করলে পপ আপ সাউন্ড হয়।যা শুনতে খুব ভালোলাগে।তবে প্রোডাক্ট এ কিছু স্ক্র্যাচ আছে আর কেস এর ঢাকনা টা পারফেক্টলি লাগেনা।কিছু গ্যাপ থাকে। চার্জ ও অনেকক্ষণ থাকে।দেখা যাক কয় দিন টিকে।আরো কিছুদিন ব্যবহার করে আপনাদের আরেকটা রিভিউ দিব ইনশাল্লাহ।,প্রোডাক্ট টা দেখতে খুব সুন্দর । সাউন্ড কোয়ালি টি ও খুব ভালো । কেস ওপেন করলে পপ আপ সাউন্ড হয় । যা শুনতে খুব ভালোলাগে । তবে প্রোডাক্ট এ কিছু স্ক্র্যাচ আছে আর কেস এর ঢাকনা টা পারফেক্টলি লাগেনা । কিছু গ্যাপ থাকে । চার্জ ও অনেকক্ষণ থাকে । দেখা যাক কয় দিন টিকে । আরো কিছুদিন ব্যবহার করে আপনাদের আরেক টা রিভিউ দিব ইনশাল্লাহ ।,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
54078256196758,"এই বাজেট এ খুব ভালো একটি প্রোডাক্ট , সাউন্ড কোয়ালিটি ও খুব ভালো, চার্জ ব্যাকআপ ৩-৪ ঘন্টা পাইছি, সবকিছু ঠিকঠাকই ছিলো, আশা করি অনেক দিন ব্যবহার করতে পারবো ❤️ এক কথায় অসাধারণ একটি প্রোডাক্ট ধন্যবাদ ভাই চেক করে দেওয়ার জন্য ❤️🌸","এই বাজেট এ খুব ভালো একটি প্রোডাক্ট , সাউন্ড কোয়ালি টি ও খুব ভালো , চার্জ ব্যাকআপ ৩-৪ ঘন্টা পাইছি , সবকিছু ঠিকঠাকই ছিলো , আশা করি অনেক দিন ব্যবহার করতে পারবো এক কথায় অসাধারণ একটি প্রোডাক্ট ধন্যবাদ ভাই চেক করে দেওয়ার জন্য",price_positive#product_quality_positive,Positive,"Price, Product Quality","{""Price"": ""positive"", ""Product Quality"": ""positive""}"
54685630396758,"অসাধারণ জিনিস ভাই,, 
চার্জ ব্যাকাপ সাউন্ড কোয়ালিটি খুব ভালো,, 
মোবাইলে কথা বলা খুব স্পষ্ট এবং ক্লিয়ার, 
আমি মোবাইলে কথা বলার জন্যই নিয়েছি আমার চাওয়া পাওয়া সার্থক হয়েছে আশা করি এভাবেই ভালো পণ্য দিবেন সবাইকে রেটিং ১০/১০","অসাধারণ জিনিস ভাই , , চার্জ ব্যাকাপ সাউন্ড কোয়ালি টি খুব ভালো , , মোবাইলে কথা বলা খুব স্পষ্ট এবং ক্লিয়ার , আমি মোবাইলে কথা বলার জন্যই নিয়েছি আমার চাওয়া পাওয়া সার্থক হয়েছে আশা করি এভাবেই ভালো পণ্য দিবেন সবাইকে রেটিং ১০ ১০",product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
54980033596758,যতটুক আশা করেছিলাম তার চেয়ে অনেক অনেক ভালো কোয়ালিটি এবং বেস্ট সাউন্ড কোয়ালিটি সবকিছু মিলিয়ে দুর্দান্ত একটি প্রোডাক্ট আমি পেলাম ধন্যবাদ দারাজ,যতটুক আশা করেছিলাম তার চেয়ে অনেক অনেক ভালো কোয়ালি টি এবং বেস্ট সাউন্ড কোয়ালি টি সবকিছু মিলিয়ে দুর্দান্ত একটি প্রোডাক্ট আমি পেলাম ধন্যবাদ দারাজ,seller_service_positive#product_quality_positive,Positive,"Product Quality, Seller Service","{""Seller Service"": ""positive"", ""Product Quality"": ""positive""}"
54716060696758,প্রোডাক্ট টা চাইলে  আনতে পারেন ব্লুটুথটা অনেকটাই ভালো এবং আরেকটা ভীষয় একটু মজাদার সেটা হল এটার সাথে যে কেবল দিবে সেটা দিয়ে মোবাইল থেকে চার্জ করতে পারবেন। আর যদি আপনি চার্জার দিয়ে চার্জ করতে চান তাহলে আলাদা একটা কেবল কিনে নিতে হবে। আর যদি আপনার বাড়িতে থাকে তাহলে তো ভালই।কিন্তু আর যাই হোক ভাই ব্লুটুথ টা আমার কাছে অনেকটাই ভালো লাগছে ❤️❤️🫶,প্রোডাক্ট টা চাইলে আনতে পারেন ব্লুটুথ টা অনেকটাই ভালো এবং আরেক টা ভীষয় একটু মজাদার সে টা হল এটার সাথে যে কেবল দিবে সে টা দিয়ে মোবাইল থেকে চার্জ করতে পারবেন । আর যদি আপনি চার্জার দিয়ে চার্জ করতে চান তাহলে আলাদা একটা কেবল কিনে নিতে হবে । আর যদি আপনার বাড়িতে থাকে তাহলে তো ভালই । কিন্তু আর যাই হোক ভাই ব্লুটুথ টা আমার কাছে অনেকটাই ভালো লাগছে,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
54248201996758,"সেরা একটা এয়ার পডস এই বাজেটে। চার্জ ব্যাক আপ (মোর দ্যান এনাফ), সাউন্ড কোয়ালিটি টপ নচ (দাম হিসেবে)। 💯","সেরা একটা এয়ার পডস এই বাজেটে । চার্জ ব্যাক আপ মোর দ্যান এনাফ , সাউন্ড কোয়ালি টি টপ নচ দাম হিসেবে ।",price_positive#product_quality_positive,Positive,"Price, Product Quality","{""Price"": ""positive"", ""Product Quality"": ""positive""}"
55052609796758,আলহামদুলিল্লাহ প্রডাক্ট অনেক ভালো পাইছি সেলার ভাইয়া টা অনেক ভালো মেসেজ করছিলাম রিপ্লাই দিছে ধন্যবাদ। চাইলে আপনারও নিতে পারে জিনিস ভালো,আলহামদুলিল্লাহ প্রডাক্ট অনেক ভালো পাইছি সেলার ভাইয়া টা অনেক ভালো মেসেজ করছিলাম রিপ্লাই দিছে ধন্যবাদ । চাইলে আপনার ও নিতে পারে জিনিস ভালো,seller_service_positive#product_quality_positive,Positive,"Product Quality, Seller Service","{""Seller Service"": ""positive"", ""Product Quality"": ""positive""}"
54276298796758,"প্রোডাক্ট বেশ কোয়ালিটি ফুল আছে 
চাইলে সবাই নিতে পারেন 
ধন্যবাদ সেলারকে 
ব্যাটারি ব্যাকআপ বেশ ভালো",প্রোডাক্ট বেশ কোয়ালি টি ফুল আছে চাইলে সবাই নিতে পারেন ধন্যবাদ সেলারকে ব্যাটারি ব্যাকআপ বেশ ভালো,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
54445898996758,এই পড়েছি চয়েজের তালিকায় রাখতে পারেন আপনারা প্রোডাক্টটি আমি ব্যবহার করেছি সব মিলিয়ে ভালোই,এই পড়েছি চয়েজের তালিকায় রাখতে পারেন আপনারা প্রোডাক্ট টি আমি ব্যবহার করেছি সব মিলিয়ে ভালোই,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
55099665496758,আলহামদুলিল্লাহ মাল ভালই সবাই নিতে পারেন কোন ধরনের সমস্যা নেই চোখ বন্ধ করে নিতে পারেন 🥰❓❓,আলহামদুলিল্লাহ মাল ভালই সবাই নিতে পারেন কোন ধরনের সমস্যা নেই চোখ বন্ধ করে নিতে পারেন,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
54093960996758,"আলহামদুলিল্লাহ সবদিক থেকেই ভালছিল, সাউন্ড কোয়ালিটি ও মুটামুটি ঠিক আছে, দাম অনুযায়ী। 🥰❤️","আলহামদুলিল্লাহ সবদিক থেকেই ভালছিল , সাউন্ড কোয়ালি টি ও মুটামু টি ঠিক আছে , দাম অনুযায়ী ।",price_neutral#product_quality_positive,Positive,"Price, Product Quality","{""Price"": ""neutral"", ""Product Quality"": ""positive""}"
54597843196758,"আলহামদুলিল্লাহ অনেক ভালো একটি প্রোডাক্ট।
সাউন্ড কোয়ালিটি ১০০/১০০
দেখতেও অনেক সুন্দর।",আলহামদুলিল্লাহ অনেক ভালো একটি প্রোডাক্ট । সাউন্ড কোয়ালি টি ১০০ ১০০ দেখতে ও অনেক সুন্দর ।,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
54623963096758,"ভাই কেও নিতে চাইলে নিতে পারেন খুব ভালো 
একবার চার্য করে আমি ৫ ঘন্টা ব্যাবহার করেছি",ভাই কে ও নিতে চাইলে নিতে পারেন খুব ভালো একবার চার্য করে আমি ৫ ঘন্টা ব্যাবহার করেছি,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
54815276296758,আমার কাছে প্রোডাক্ট টা সেই ভালো লাগছে। কপি হলেও ভালো আছে। আপনারা চাইলে নিতে পারেন।,আমার কাছে প্রোডাক্ট টা সেই ভালো লাগছে । কপি হলে ও ভালো আছে । আপনারা চাইলে নিতে পারেন ।,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
54904307496758,"একদম পারফেক্ট।

সেলার ভাইকে অনেক ধন্যবাদ।

কথা এবং কাজ দুটোই ঠিক রাখার জন্য। ❤️",একদম পারফেক্ট । সেলার ভাইকে অনেক ধন্যবাদ । কথা এবং কাজ দুটোই ঠিক রাখার জন্য ।,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
53881912196758,আলহামদুলিল্লাহ খুব ভালো আপনারা চাইলে নিতে পারেন ব্যবহার করার পর রিভিউ দিলাম ।,আলহামদুলিল্লাহ খুব ভালো আপনারা চাইলে নিতে পারেন ব্যবহার করার পর রিভিউ দিলাম ।,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
54158732096758,"প্রডাক্ট কোয়ালিটি অনেক ভালো এই দামের মধ্যে সেরা 
সেলার ভাই ও খুব আন্তরিক।",প্রডাক্ট কোয়ালি টি অনেক ভালো এই দামের মধ্যে সেরা সেলার ভাই ও খুব আন্তরিক ।,seller_service_positive#price_positive#product_quality_positive,Positive,"Price, Product Quality, Seller Service","{""Seller Service"": ""positive"", ""Price"": ""positive"", ""Product Quality"": ""positive""}"
55050624296758,"সেলার কে ধন্যবাদ। 
বুঝিয়ে  বলার জন্য। 

সবাই নিতে পারেন।
প্রডাক্টটা ভালো।",সেলার কে ধন্যবাদ । বুঝিয়ে বলার জন্য । সবাই নিতে পারেন । প্রডাক্ট টা ভালো ।,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
54985015096758,মোটামুটি খারাপ না কিন্তু বক্স খোলা ছিলো এই কার কি সেই টা বুঝতে পারলাম না,মোটামুটি খারাপ না কিন্তু বক্স খোলা ছিলো এই কার কি সেই টা বুঝতে পারলাম না,product_quality_neutral,Neutral,Product Quality,"{""Product Quality"": ""neutral""}"
54347283896758,বিল্ড কোয়ালিটি থেকে শুরু করে সাউন্ড কোয়ালিটি দাম হিসেবে যথেষ্ট ভালো ।,বিল্ড কোয়ালি টি থেকে শুরু করে সাউন্ড কোয়ালি টি দাম হিসেবে যথেষ্ট ভালো ।,price_positive#product_quality_positive,Positive,"Price, Product Quality","{""Price"": ""positive"", ""Product Quality"": ""positive""}"
53877418696758,অল্প দামে প্রোডাক্টটা অনেক ভালো ছিল যারা যারা নিচে চান তারা নিতে পারেন,অল্প দামে প্রোডাক্ট টা অনেক ভালো ছিল যারা যারা নিচে চান তারা নিতে পারেন,price_positive#product_quality_positive,Positive,"Price, Product Quality","{""Price"": ""positive"", ""Product Quality"": ""positive""}"
54485544696758,"ভালোই কাজ করে
কিন্তু গেম খেলার সময় সাউন্ড দুই থেকে তিন সেকেন্ড পরে আসে",ভালোই কাজ করে কিন্তু গেম খেলার সময় সাউন্ড দুই থেকে তিন সেকেন্ড পরে আসে,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
53988694996758,"এক কথায় এই বাজেটে অসাধারণ একটা এয়ারপডস 
আপনারা যে কেউ চাইলে নিতে পারেন",এক কথায় এই বাজেটে অসাধারণ একটা এয়ারপডস আপনারা যে কেউ চাইলে নিতে পারেন,price_positive#product_quality_positive,Positive,"Price, Product Quality","{""Price"": ""positive"", ""Product Quality"": ""positive""}"
54522668796758,এটা খুব ভালো সবাই নিতে পারেন ধন্যবাদ ছবি ছিলোনা রিভিউ দেওয়ার সময়,এটা খুব ভালো সবাই নিতে পারেন ধন্যবাদ ছবি ছিলোনা রিভিউ দেওয়ার সময়,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
53655630596758,"দাম অনুযায়ী প্রোডাক্টটা ভালো ছিলো।  
সাউন্ড কোয়ালিটিও ভালো। 👍",দাম অনুযায়ী প্রোডাক্ট টা ভালো ছিলো । সাউন্ড কোয়ালিটি ও ভালো ।,price_positive#product_quality_positive,Positive,"Price, Product Quality","{""Price"": ""positive"", ""Product Quality"": ""positive""}"
54788723796758,আলহামদুলিল্লাহ প্রোডাক্টটি  হাতে পেয়েছি । সাউন্ড কোয়ালিটিও ভালো।,আলহামদুলিল্লাহ প্রোডাক্ট টি হাতে পেয়েছি । সাউন্ড কোয়ালিটি ও ভালো ।,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
53666790496758,খুব ভালো তাড়াতাড়ি অর্ডার টা পেয়েছি সাউন্ড কোয়ালিটি খুব ভালো,খুব ভালো তাড়াতাড়ি অর্ডার টা পেয়েছি সাউন্ড কোয়ালি টি খুব ভালো,delivery_positive#product_quality_positive,Positive,"Delivery, Product Quality","{""Delivery"": ""positive"", ""Product Quality"": ""positive""}"
54840108596758,অনেকদিন ব্যবহার করার পর রিভিউ দিলাম। প্রডাক্ট কোয়ালিটি ভালো আছে।,অনেকদিন ব্যবহার করার পর রিভিউ দিলাম । প্রডাক্ট কোয়ালি টি ভালো আছে ।,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
54210641596758,"আলহামদুলিল্লাহ  খুব ভালো প্রোডাক্ট সবাই নিতে পারেন
নিঃসন্দেহে",আলহামদুলিল্লাহ খুব ভালো প্রোডাক্ট সবাই নিতে পারেন নিঃসন্দেহে,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
54259204696758,"ওপেন বক্স ছিলো, প্রডাক্ট ভালো ছিলো। সাউন্ড কোয়ালিটি অনেক ভালো।","ওপেন বক্স ছিলো , প্রডাক্ট ভালো ছিলো । সাউন্ড কোয়ালি টি অনেক ভালো ।",product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
54513153396758,"দামের মধ্যে প্রোডাক্টটি অনেক ভালো ,, আপনারা সকলে নিতে পারেন","দামের মধ্যে প্রোডাক্ট টি অনেক ভালো , , আপনারা সকলে নিতে পারেন",price_positive#product_quality_positive,Positive,"Price, Product Quality","{""Price"": ""positive"", ""Product Quality"": ""positive""}"
54907705296758,আমি যে পণ্য টা চাইছিলাম তা ঠিক ঠাক পেয়ে অনেক খুশি হলাম...,আমি যে পণ্য টা চাইছিলাম তা ঠিক ঠাক পেয়ে অনেক খুশি হলাম.,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
53872351496758,আলহামদুলিল্লাহ প্রোডাক্ট টি খুবই ভালো আপনারা নিতে পারেন,আলহামদুলিল্লাহ প্রোডাক্ট টি খুবই ভালো আপনারা নিতে পারেন,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
54112186596758,আলহামদুলিল্লাহ ভালো পেয়েছি।আপনারা চাইলে কিনতে পারেন।,আলহামদুলিল্লাহ ভালো পেয়েছি । আপনারা চাইলে কিনতে পারেন ।,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
54374692696758,জিনিস টা অনেক সুন্দর ছিলো সাউন্ড কলেটিই ভালো 🥰❤️‍🩹,জিনিস টা অনেক সুন্দর ছিলো সাউন্ড কলেটিই ভালো,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
53922169996758,"আলহামদুলিল্লাহ, অনেক সুন্দর,সবাই অর্ডার করতে পারেন।","আলহামদুলিল্লাহ , অনেক সুন্দর , সবাই অর্ডার করতে পারেন ।",product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
54719719196758,বুলুতুত টা আজকে হাতে পাইলাম এই জিনিস টা অনেক ভালো,বুলুতুত টা আজকে হাতে পাইলাম এই জিনিস টা অনেক ভালো,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
54368161596758,প্রোডাক্টের কোয়ালিটি অনুযায়ী দাম ঠিক আছে। ভালোই,প্রোডাক্টের কোয়ালি টি অনুযায়ী দাম ঠিক আছে । ভালোই,price_positive#product_quality_positive,Positive,"Price, Product Quality","{""Price"": ""positive"", ""Product Quality"": ""positive""}"
53941746596758,"দাম হিসেবে কোয়ালিটি ঠিক আছে,আপনারা নিতে পারেন,","দাম হিসেবে কোয়ালি টি ঠিক আছে , আপনারা নিতে পারেন ,",price_positive#product_quality_positive,Positive,"Price, Product Quality","{""Price"": ""positive"", ""Product Quality"": ""positive""}"
54190070696758,আজকে হাতে পেলাম সাউন্ড কোয়ালিটি অনেক ভালো,আজকে হাতে পেলাম সাউন্ড কোয়ালি টি অনেক ভালো,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
54971909896758,ইনশাল্লাহ এই এয়ার পাঁচটা অনেক সুন্দর 😊😊,ইনশাল্লাহ এই এয়ার পাঁচ টা অনেক সুন্দর,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
53883239096758,কম দামের মাল হিসেবে প্রোডাক্টটা খারাপ না,কম দামের মাল হিসেবে প্রোডাক্ট টা খারাপ না,price_positive#product_quality_positive,Positive,"Price, Product Quality","{""Price"": ""positive"", ""Product Quality"": ""positive""}"
53864949096758,"ভালো মানের ছিলো, আপনারা চাইলে নিতে পারেন","ভালো মানের ছিলো , আপনারা চাইলে নিতে পারেন",product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
54782834796758,যেমন দেখেছি তেমন পাইছি। ভালো একটা জিনিস।,যেমন দেখেছি তেমন পাইছি । ভালো একটা জিনিস ।,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
54984502796758,খুব ভালো এটা জিনিস সবাই নিতে পারেন ❤️‍🩹,খুব ভালো এটা জিনিস সবাই নিতে পারেন,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
54791771896758,ভালো একটা প্রোডাক্ট সবাই নিতে পারেন৷,ভালো একটা প্রোডাক্ট সবাই নিতে পারেন৷,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
54251152496758,৫০০ টাকা অনুযায়ী পন্যটি অনেক ভালো🥰❤️,৫০০ টাকা অনুযায়ী পন্য টি অনেক ভালো,price_positive#product_quality_positive,Positive,"Price, Product Quality","{""Price"": ""positive"", ""Product Quality"": ""positive""}"
53908786196758,দাম হিসেবে কোয়ালিটি মোটামুটি ঠিক আছে,দাম হিসেবে কোয়ালি টি মোটামুটি ঠিক আছে,price_neutral#product_quality_neutral,Neutral,"Price, Product Quality","{""Price"": ""neutral"", ""Product Quality"": ""neutral""}"
54447650496758,"দাম অনুযায়ী ঠিক আছে, ভালোই ছিলো..! ✨","দাম অনুযায়ী ঠিক আছে , ভালোই ছিলো.. !",price_positive#product_quality_positive,Positive,"Price, Product Quality","{""Price"": ""positive"", ""Product Quality"": ""positive""}"
53742806296758,এক কথায় অসাধারণ। ধন্যবাদ সেলার কে।,এক কথায় অসাধারণ । ধন্যবাদ সেলার কে ।,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
54345624796758,ভাইয়া কেউ নিবেন না চার্জ টিকেনা।,ভাইয়া কেউ নিবেন না চার্জ টিকেনা ।,product_quality_negative,Negative,Product Quality,"{""Product Quality"": ""negative""}"
54195444496758,অনেক ভালো লেগেছে আমি তিনটি নিয়েছে,অনেক ভালো লেগেছে আমি তিন টি নিয়েছে,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
54635840596758,জিনিসটা আসলে ভালো সবাই নিতে পারে,জিনিস টা আসলে ভালো সবাই নিতে পারে,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
53981709796758,আলহামদুলিল্লাহ এই দাম বেস্ট অফার,আলহামদুলিল্লাহ এই দাম বেস্ট অফার,price_positive#product_quality_positive,Positive,"Price, Product Quality","{""Price"": ""positive"", ""Product Quality"": ""positive""}"
54379482896758,আমি কোয়ালিটি অনেক ভালো পাই ছি,আমি কোয়ালি টি অনেক ভালো পাই ছি,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
53654688896758,ভালো একটা প্রোডাক্ট মনে হচ্ছে,ভালো একটা প্রোডাক্ট মনে হচ্ছে,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
54546555296758,যেমনটা চেয়েছি তেমনটাই পেয়েছি প্রোডাক্ট টা খুবই ভালো অনেক সুন্দর সাউন্ড চার্জও ভালো যায় আমার কাছে খুবই ভালো লেগেছে কেউ যদি নিতে চান তাহলে নিতে পারেন,যেমন টা চেয়েছি তেমনটাই পেয়েছি প্রোডাক্ট টা খুবই ভালো অনেক সুন্দর সাউন্ড চার্জ ও ভালো যায় আমার কাছে খুবই ভালো লেগেছে কেউ যদি নিতে চান তাহলে নিতে পারেন,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
55044473496758,"এয়ারপোর্ট খুবই ভালো, এয়ারপোর্টস টা খুবই লাইট ওয়েট ব্যাক আপ টাইম পাঁচ থেকে ছয় ঘন্টা দেয়, প্রোডাক্টটা আসলেই খুবই জোশ।","এয়ারপোর্ট খুবই ভালো , এয়ারপোর্টস টা খুবই লাইট ওয়েট ব্যাক আপ টাইম পাঁচ থেকে ছয় ঘন্টা দেয় , প্রোডাক্ট টা আসলেই খুবই জোশ ।",product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
55043195696758,আলহামদুলিল্লাহ ১ দিন পর রিভিউ দিচ্ছি। সব কিছু ঠিক আছে ১০০% সন্তুষ্ট হলাম।তাছাড়া সেলারের রিসপন্স খুবই ভালো।এর পর যদি আবার কখনও এয়ারপড্স লাগে এটাই কিনবো।ছবি তুলতে পারি নাই তাই দিতে পারলাম না। কিছুদিন ব্যাবহার করার পরে ছবি তুলে আবার রিভিউ দিবো ✌️✌️❤️,আলহামদুলিল্লাহ ১ দিন পর রিভিউ দিচ্ছি । সব কিছু ঠিক আছে ১০০ সন্তুষ্ট হলাম । তাছাড়া সেলারের রিসপন্স খুবই ভালো । এর পর যদি আবার কখন ও এয়ারপড্স লাগে এটাই কিনবো । ছবি তুলতে পারি নাই তাই দিতে পারলাম না । কিছুদিন ব্যাবহার করার পরে ছবি তুলে আবার রিভিউ দিবো,seller_service_positive#product_quality_positive,Positive,"Product Quality, Seller Service","{""Seller Service"": ""positive"", ""Product Quality"": ""positive""}"
54602234296758,আলহামদুলিল্লাহ খুব ভালো হয়েছে দাম অনুযায় এবং কি সেই লার এর ব্যবহার অনেক ভালো। চাইলে আপনার নিতে পারেন। 😲🙃🙃,আলহামদুলিল্লাহ খুব ভালো হয়েছে দাম অনুযায় এবং কি সেই লার এর ব্যবহার অনেক ভালো । চাইলে আপনার নিতে পারেন ।,seller_service_positive#price_positive#product_quality_positive,Positive,"Price, Product Quality, Seller Service","{""Seller Service"": ""positive"", ""Price"": ""positive"", ""Product Quality"": ""positive""}"
53954201096758,ধন্যবাদ দারাজ সত্যিই অনেক সুন্দর প্রোডাক্ট পেয়েছি খুবই স্মার্ট এট্রাক্টিভ এন্ড অথেন্টিক আপনারা চাইলে নিতে পারেন,ধন্যবাদ দারাজ সত্যিই অনেক সুন্দর প্রোডাক্ট পেয়েছি খুবই স্মার্ট এট্রাক্টিভ এন্ড অথেন্টিক আপনারা চাইলে নিতে পারেন,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
53779863096758,"একদম বাজে প্রোডাক্ট। 
আপনারা কেউ নিবেন না।

আমি নিয়েছি চার্জ হয়না। আবার পরের দিন থেকে কোনো লাইট সিগনাল আসেনা। উনারা পরে আরেকটা পাঠায় সেটা আরো খারাপ কোনো চার্জ হয় না, লাইট জ্বলেনা। একদমই বাজে প্রোডাক্ট। 
সেলার এখন আর রিপ্লে করছেনা।

আপনারা কেউ নিবেন না, সাতটা দিনও ব্যবহার করতে পারবেন না।","একদম বাজে প্রোডাক্ট । আপনারা কেউ নিবেন না । আমি নিয়েছি চার্জ হয়না । আবার পরের দিন থেকে কোনো লাইট সিগনাল আসেনা । উনারা পরে আরেক টা পাঠায় সে টা আরো খারাপ কোনো চার্জ হয় না , লাইট জ্বলেনা । একদমই বাজে প্রোডাক্ট । সেলার এখন আর রিপ্লে করছেনা । আপনারা কেউ নিবেন না , সাত টা দিন ও ব্যবহার করতে পারবেন না ।",product_quality_negative,Negative,Product Quality,"{""Product Quality"": ""negative""}"
54832838396758,"ওভার অল প্রাইস হিসেবে।  সাউন্ড কোয়ালিটি চার্জ সবকিছু ঠিক আছে।
প্রোডাক্টটা ভালো। যেমন দেখাইছে তেমনি পাইছি।
সকল অনলাইন বিজনেসম্যান এমনই হওয়া উচিত।
কোন প্রবলেম পাইনি।",ওভার অল প্রাইস হিসেবে । সাউন্ড কোয়ালি টি চার্জ সবকিছু ঠিক আছে । প্রোডাক্ট টা ভালো । যেমন দেখাইছে তেমনি পাইছি । সকল অনলাইন বিজনেসম্যান এমনই হওয়া উচিত । কোন প্রবলেম পাইনি ।,price_positive#product_quality_positive,Positive,"Price, Product Quality","{""Price"": ""positive"", ""Product Quality"": ""positive""}"
53899422896758,"প্রোডাক্ট এর কোয়ালিটি দাম অনুযায়ী অনেক ভালো। একদিন ব্যবহার করে তারপরে রিভিউ দিচ্ছি। এই দামে আমার ইউজ করা সেরা এয়ারপড এটি। খুব দ্রুত ডেলিভারি পেয়েছি, সেলার এর ব্যবহার এবং রেসপন্স দুটোই খুব ভালো লেগেছে।","প্রোডাক্ট এর কোয়ালি টি দাম অনুযায়ী অনেক ভালো । একদিন ব্যবহার করে তারপরে রিভিউ দিচ্ছি । এই দামে আমার ইউজ করা সেরা এয়ারপড এটি । খুব দ্রুত ডেলিভারি পেয়েছি , সেলার এর ব্যবহার এবং রেসপন্স দুটোই খুব ভালো লেগেছে ।",seller_service_positive#delivery_positive#price_positive#product_quality_positive,Positive,"Delivery, Price, Product Quality, Seller Service","{""Seller Service"": ""positive"", ""Delivery"": ""positive"", ""Price"": ""positive"", ""Product Quality"": ""positive""}"
54195767996758,"আলহামদুলিল্লাহ  খুব ভালো একটা প্রোডাক্ট পেয়েছি। 
আপনারাও চাইলে নিতে পারেন।সাউন্ড কোয়ালিটি অনেক ভাল এবং   চার্জিং ব্যাকআপ অনেক ভালো দেই।",আলহামদুলিল্লাহ খুব ভালো একটা প্রোডাক্ট পেয়েছি । আপনারা ও চাইলে নিতে পারেন । সাউন্ড কোয়ালি টি অনেক ভাল এবং চার্জিং ব্যাকআপ অনেক ভালো দেই ।,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
