review_id,original_text,cleaned_text,language,rating,date,is_annotated,sentiment,aspects_str,issue_aspects_str,aspect_polarities_str,label,image_urls
46160648177231,জিনিসটা যতটা ভালো মনে করছিলাম আসলে ততটা না। কারণ সাউন্ড কন্ডিশন ভালো নাএবং চার্জও কম যায়। আমি রিভিউতে দেখছিলাম তাতে সবাই ভালো বলেছিল এজন্যই নিয়েছিলাম।,জিনিসটা যতটা ভালো মনে করছিলাম আসলে ততটা সাউন্ড কন্ডিশন ভালো নাএবং চার্জও যায় আমি রিভিউতে দেখছিলাম তাতে সবাই ভালো বলেছিল এজন্যই নিয়েছিলাম,bn,4,07 Mar 2024,True,Negative,Product Quality,Product Quality,product_quality_negative,product_quality_negative,
46130877177231,আলহামদুলিল্লাহ যেটা চেয়েছিলাম যেরকম দেওয়ার কথা ছিল সেরকমই পেয়েছি চার্জ এর দিক দিয়েও ভালো সাপোর্ট পাচ্ছি চাইলে সবাই নিতে পারেন ধন্যবাদ দারাজ এবং দরজার এর সেলসম্যান কে এতো ভালো একটা জিনিস দেওয়ার জন্য ৬ দিন পর রিভিউ দিলাম🥰🥰🥰🥰🥰,আলহামদুলিল্লাহ যেটা চেয়েছিলাম যেরকম দেওয়ার কথা সেরকমই পেয়েছি চার্জ এর দিক দিয়েও ভালো সাপোর্ট পাচ্ছি চাইলে সবাই নিতে পারেন ধন্যবাদ দারাজ দরজার এর সেলসম্যান এতো ভালো একটা জিনিস দেওয়ার ৬ দিন রিভিউ দিলাম,bn,5,05 Mar 2024,True,Positive,Product Quality,,product_quality_positive,product_quality_positive,https://sg-test-11.slatic.net/other/roc/3dfa04f9a2612877a3eea7ac3703011a.jpg; https://sg-test-11.slatic.net/other/roc/60869cfa8d868107d74ddd790675dbad.jpg; https://sg-test-11.slatic.net/other/roc/f21a34814dc385197409c8fabdd5eb73.jpg
46745389977231,অসাধারণ সাউন্ড একদম ক্লিয়ার আপনারা চাইলে নিতে পারেন এবং সেলার ও দারাজকে অনেক ধন্যবাদ ।,অসাধারণ সাউন্ড একদম ক্লিয়ার আপনারা চাইলে নিতে পারেন সেলার ও দারাজকে ধন্যবাদ,bn,5,02 Apr 2024,True,Positive,Product Quality,,product_quality_positive,product_quality_positive,https://sg-test-11.slatic.net/other/roc/578cd49b24167efeafffb7fdf86fac07.jpg; https://sg-test-11.slatic.net/other/roc/d91909591e3123d15819e8842f86bd4c.jpg
46470548577231,মোটামুটি ভালো একবার চার্জ দিয়ে ১:৫৫ মিনিট চলে আর তিন থেকে চার বার কেস থেকে চার্জ করা যায় 😩,মোটামুটি ভালো একবার চার্জ দিয়ে ১ ৫৫ মিনিট চলে তিন চার কেস চার্জ যায়,bn,4,23 Mar 2024,True,Neutral,Product Quality,,product_quality_neutral,product_quality_neutral,https://sg-test-11.slatic.net/other/roc/09ae88ede69aa954ebee6163761087e3.jpg; https://sg-test-11.slatic.net/other/roc/1c4af9653f91a60231b9f7528f2c109c.jpg; https://sg-test-11.slatic.net/other/roc/44e20477d504d891aad1f62f5ccdd81c.jpg; https://sg-test-11.slatic.net/other/roc/e0f47efb2ce7458ab504dac3f799270f.jpg
54070453477231,"প্রোডাক্টটা মোটামুটি ভালো এই বাজেটের মধ্যে ভালোই

ডেলিভারি মেন ও ভালোই",প্রোডাক্টটা মোটামুটি ভালো বাজেটের মধ্যে ভালোই ডেলিভারি মেন ও ভালোই,bn,5,04 Jul 2025,True,Positive,Delivery;Price;Product Quality,,delivery_positive;price_positive;product_quality_neutral,delivery_positive#price_positive#product_quality_neutral,https://lzd-u.slatic.net/271ad081001d4192ac99929e4807950f_ec30765de34649759abf4b57b7ad7ff3.jpg; https://lzd-u.slatic.net/271ad081001d4192ac99929e4807950f_680d302d192a45bf89c39009bbfb76ab.jpg; https://lzd-u.slatic.net/271ad081001d4192ac99929e4807950f_f2376244d91942749364d9fb2a4eaa48.jpg; https://lzd-u.slatic.net/271ad081001d4192ac99929e4807950f_b75f8b4d0eb146418e7cab7c0ddd74c2.jpg
46918933177231,প্রোডাক্টটা অনেক ভালো সাউন্ড কোয়ালিটি অনেক ভালো আপনারা চাইলে নিতে পারেন,প্রোডাক্টটা ভালো সাউন্ড কোয়ালিটি ভালো আপনারা চাইলে নিতে পারেন,bn,4,15 Apr 2024,True,Positive,Product Quality,,product_quality_positive,product_quality_positive,https://sg-test-11.slatic.net/other/roc/7562923d8dbe86467b7e1aef89dd9f1f.jpg; https://sg-test-11.slatic.net/other/roc/8a4db9cae8e6800241807e05019336c7.jpg; https://sg-test-11.slatic.net/other/roc/70e816b529dab49d67468f774ea1d6dc.jpg; https://sg-test-11.slatic.net/other/roc/5852c56bbd5fcfe44ba8a28dc54bdd2b.jpg; https://sg-test-11.slatic.net/other/roc/489516dec775f83ca4a3c7558d1688a5.jpg
52180364977231,"ধন্যবাদ খুব অল্প সময়ে আপনাদে প্রডাক্ট  হাতে পেয়ে আমি অনেক খুশি,",ধন্যবাদ খুব অল্প সময়ে আপনাদে প্রডাক্ট হাতে পেয়ে আমি খুশি,bn,5,24 Jan 2025,True,Positive,Delivery,,delivery_positive,delivery_positive,https://lzd-u.slatic.net/058d42f05e164daa996e00336f9f5113_994b19fc693145fa8216fb2126f7042e.jpg
45980795077231,"আলহামদুলিল্লাহ ভালো একটি প্রোডাক্ট হাতে পাইছি...? 
প্রোডাক্টটি দ্রুত আমার হাতে পাইছি আলহামদুলিল্লাহ সেলার কে ধন্যবাদ 🥰🥰",আলহামদুলিল্লাহ ভালো প্রোডাক্ট হাতে পাইছি প্রোডাক্টটি দ্রুত হাতে পাইছি আলহামদুলিল্লাহ সেলার ধন্যবাদ,bn,5,27 Feb 2024,True,Positive,Delivery;Product Quality,,delivery_positive;product_quality_positive,delivery_positive#product_quality_positive,https://sg-test-11.slatic.net/other/roc/361780796158e4284e9eb8803c144721.jpg; https://sg-test-11.slatic.net/other/roc/5423ea72496da45aa7213e49362772c0.jpg; https://sg-test-11.slatic.net/other/roc/95fd7f7462476338f7f499ed04403bea.jpg
47492629377231,খুব ভালো একটা প্রোডাক্ট আমার কাছে খুব ভালো লেগেছে🥰,খুব ভালো একটা প্রোডাক্ট কাছে খুব ভালো লেগেছে,bn,5,12 May 2024,True,Positive,Product Quality,,product_quality_positive,product_quality_positive,https://sg-test-11.slatic.net/other/roc/863b532efb8efb9073a0eb77cf2d9e1e.jpg
47836287977231,আমার মনের মতো পাইছি এটা অনেক সময় চাজ থাকে,মনের পাইছি এটা সময় চাজ,bn,5,24 May 2024,True,Positive,Product Quality,,product_quality_positive,product_quality_positive,https://sg-test-11.slatic.net/other/roc/8de751555481ee00986ae56d899dc717.jpg
48199439677231,"ভালো সার্ভিস দিচ্ছে, আপনারা নিতে পারেন",ভালো সার্ভিস দিচ্ছে আপনারা নিতে পারেন,bn,5,09 Jun 2024,True,Positive,Product Quality,,product_quality_positive,product_quality_positive,https://sg-test-11.slatic.net/other/roc/eabe5762d3d7985f599abd4a424fc03e.jpg
47469183277231,"অনেক ভালো প্রোডাক্ট,,
 সবাই চাইলে সেটা দিতে পারেন",ভালো প্রোডাক্ট সবাই চাইলে সেটা দিতে পারেন,bn,4,12 May 2024,True,Positive,Product Quality,,product_quality_positive,product_quality_positive,
45940119177231,এই দামে মোটামুটি ভালোই। দুই ঘন্টা একটানা চার্জ থাকে।কয়েকবার চার্জ দেয়া যায় বক্স থেকে। একটি এয়ারবাড চার্জ দিতে ৯ পারসেন্ট চার্জ শেষ হয়।,দামে মোটামুটি ভালোই দুই ঘন্টা একটানা চার্জ কয়েকবার চার্জ দেয়া যায় বক্স এয়ারবাড চার্জ দিতে ৯ পারসেন্ট চার্জ শেষ হয়,bn,5,25 Feb 2024,True,Neutral,Price;Product Quality,,price_neutral;product_quality_neutral,price_neutral#product_quality_neutral,https://sg-test-11.slatic.net/other/roc/8a4dee136177b0666a50079ee6313615.jpg
47324127777231,"খুব ভালো সুন্দর সাউন্ড সেই
দাম অনুযায়ী প্রোডাক্ট ভালো",খুব ভালো সুন্দর সাউন্ড সেই দাম অনুযায়ী প্রোডাক্ট ভালো,bn,5,05 May 2024,True,Positive,Price;Product Quality,,price_positive;product_quality_positive,price_positive#product_quality_positive,https://sg-test-11.slatic.net/other/roc/e415a607d8a8b66cc548aed0da9a6f6c.jpg; https://sg-test-11.slatic.net/other/roc/e6e7e7f20be8c904cb1e936830cfd43d.jpg; https://sg-test-11.slatic.net/other/roc/917879734843077810b598a964bd9c6a.jpg; https://sg-test-11.slatic.net/other/roc/7b6c3bdefc2974fe3261d797d692fbc9.jpg; https://sg-test-11.slatic.net/other/roc/c3977570b9492389a12b834eb8cd3cf8.jpg; https://sg-test-11.slatic.net/other/roc/df5bd8b87941d2af8d55810e5ded145b.jpg
47552230277231,আলহামদুলিল্লাহ দাম হিসাবে প্রোডাক্টা অনেক ভালো,আলহামদুলিল্লাহ দাম হিসাবে প্রোডাক্টা ভালো,bn,5,14 May 2024,True,Positive,Price;Product Quality,,price_positive;product_quality_positive,price_positive#product_quality_positive,https://sg-test-11.slatic.net/other/roc/d4d05e475845b52326f4b59231799d79.jpg
47574521877231,"জেটা চায়েছি ঠিক সেটাই পেয়েছি আনেক ভালো  ।
☺😌☺",জেটা চায়েছি ঠিক সেটাই পেয়েছি আনেক ভালো,bn,4,15 May 2024,True,Positive,Product Quality,,product_quality_positive,product_quality_positive,https://sg-test-11.slatic.net/other/roc/78ee99c6a15a2a662a6743e8cda5e339.jpg; https://sg-test-11.slatic.net/other/roc/a1e50ca23eba66f0be53181e0914b60a.jpg; https://sg-test-11.slatic.net/other/roc/cceed30196ce1856ab4efc9506f5b7c9.jpg; https://sg-test-11.slatic.net/other/roc/90c5f77d80b4216b050380eb01af8f4b.jpg; https://sg-test-11.slatic.net/other/roc/cec8bf7a5e95e4780228ea52e415fb70.jpg; https://sg-test-11.slatic.net/other/roc/3e9ee2b835e4e8c0b860e914cdf7cf9e.jpg
47721562577231,ধন্যবাদ সেলারকে শর্ট টাইমে ডেলিভারি দেওয়ার জন্য,ধন্যবাদ সেলারকে শর্ট টাইমে ডেলিভারি দেওয়ার,bn,5,20 May 2024,True,Positive,Delivery,,delivery_positive,delivery_positive,https://sg-test-11.slatic.net/other/roc/50f7367efaf07be21bdbd2bed97b9e87.jpg; https://sg-test-11.slatic.net/other/roc/f409c9938a542a2d0b25688e88bdb3e1.jpg; https://sg-test-11.slatic.net/other/roc/99e090f96ffa92f43f6e8d3b2ebaa762.jpg
53596475177231,এত কম দামের ভিতরে খুব ভালো একটা প্রোডাক্ট পেয়েছি ভালোই চলছে,এত দামের ভিতরে খুব ভালো একটা প্রোডাক্ট পেয়েছি ভালোই চলছে,bn,5,21 May 2025,True,Positive,Price;Product Quality,,price_positive;product_quality_positive,price_positive#product_quality_positive,https://lzd-u.slatic.net/fda4e8295bed40269ddff1ce367d02f2_b8834598f56d405daf6d8e958d6cdc32.jpg; https://lzd-u.slatic.net/4db1ed28f217490ea6f6d83e3720fe98_cf37c1f15d8343aa8c048b747adc117d.jpg
54558261777231,এটা ভালো কিন্তু বেশি একটা ভালো না চাইলে আপনারা নিতে পারেন👍🏻,এটা ভালো একটা ভালো চাইলে আপনারা নিতে পারেন,bn,5,11 Aug 2025,True,Neutral,Product Quality,,product_quality_neutral,product_quality_neutral,https://lzd-u.slatic.net/56f807c2aadd49c780e0eb2bc93b3e28_101e74f9480743ffbe136483df91aa63.jpg
45256532477231,অনেক ভালো একটি প্রোডাক্ট আপনারা সবাই নিতে পারেন আমিও নিয়েছি,ভালো প্রোডাক্ট আপনারা সবাই নিতে পারেন আমিও নিয়েছি,bn,5,19 Apr 2025,True,Positive,Product Quality,,product_quality_positive,product_quality_positive,https://lzd-u.slatic.net/4e7de85ebdd4433495b981bca8183863_51870197028d4f72a921ec4f5d2945f5.jpg
50456975177231,আলহামদুলিল্লাহ ব্লুটুথ টা অনেক ভালো পেয়েছি খুবি ভালো পোডাক্ট,আলহামদুলিল্লাহ ব্লুটুথ টা ভালো পেয়েছি খুবি ভালো পোডাক্ট,bn,5,19 Oct 2024,True,Positive,Product Quality,,product_quality_positive,product_quality_positive,https://lzd-u.slatic.net/63e5bcdcfd66469d9db0f8a965f39607_1b51ccffe1674321a2dc845048669808.jpg; https://lzd-u.slatic.net/63e5bcdcfd66469d9db0f8a965f39607_9b6efb3c80944da39b096a31daa562ab.jpg
53060478977231,"১ টা হেডফোন ভালো আরেকটা খুবই বাজে, অটো ডিসকানেকটেড হয়ে যায়।",১ টা হেডফোন ভালো আরেকটা খুবই বাজে অটো ডিসকানেকটেড হয়ে যায়,bn,5,13 Apr 2025,True,Negative,Product Quality,Product Quality,product_quality_negative,product_quality_negative,https://lzd-u.slatic.net/e0562cfa5bee4ace9ce7e35c82c7ccee_16bffc312550453c876c619ec9ceb050.jpg
45810565177231,"ফুল সাউন্ডে গান শুনলে 2 ঘন্টা মত চলে 
আর 3 বার চার্জ করা যায় 
একবার চার্জ করলে 8 ঘন্টার মত চলবে
আমি দুইদিন পর পর একবার চার্জ দেই 🖤🤘",ফুল সাউন্ডে গান শুনলে 2 ঘন্টা চলে 3 চার্জ যায় একবার চার্জ করলে 8 ঘন্টার চলবে আমি দুইদিন একবার চার্জ দেই,bn,5,19 Feb 2024,False,,,,,,https://sg-test-11.slatic.net/other/roc/c1e42fcbadf484b4faa9ea7613b09044.jpg; https://sg-test-11.slatic.net/other/roc/a5071416724c3a429870b9456e5cf60f.jpg; https://sg-test-11.slatic.net/other/roc/3b86d52f9aefc8a2ac77b8cc955b77c0.jpg
45988502077231,"অনেক ভালো,, ছবিতে যেমন দেখছিলাম তেমন পাইছি৷ 
ধন্যবাদ, সেলার ভাইকে সঠিক পণ্য দেওয়ার জন্য ❤️",ভালো ছবিতে দেখছিলাম পাইছি৷ ধন্যবাদ সেলার ভাইকে সঠিক পণ্য দেওয়ার,bn,5,28 Feb 2024,True,Positive,Product Quality,,product_quality_positive,product_quality_positive,https://sg-test-11.slatic.net/other/roc/c07325ad11145ee89ae1c203b693710a.jpg; https://sg-test-11.slatic.net/other/roc/4d00ddddb2b80e4c00593cd552f5cb70.jpg
50410477377231,"যেমনটা চেয়েছি তেমনটা পেয়েছি, অনেক ভালো সাউন্ড কোয়ালিটি",যেমনটা চেয়েছি তেমনটা পেয়েছি ভালো সাউন্ড কোয়ালিটি,bn,5,16 Oct 2024,True,Positive,Product Quality,,product_quality_positive,product_quality_positive,https://lzd-u.slatic.net/a40b2ea502494fddb108038f8ece6cf1_d5face96beb8433fb50f3e66cdc1a821.jpg; https://lzd-u.slatic.net/60cd61f7c9fd4656a2a7e024c01621bc_00a0ac8f851c44dcbfc0169698586bcc.jpg; https://lzd-u.slatic.net/60cd61f7c9fd4656a2a7e024c01621bc_bd18818efacf46c780a9eba827c60278.jpg
47403137677231,দাম অনুসারে মোটামুটি চলে। আরো ভালো আশা করছিলাম।,দাম অনুসারে মোটামুটি চলে আরো ভালো আশা করছিলাম,bn,4,09 May 2024,True,Neutral,Price;Product Quality,,price_neutral;product_quality_neutral,price_neutral#product_quality_neutral,https://sg-test-11.slatic.net/other/roc/6dc685d4e77ad4864866c469f34f31b1.jpg; https://sg-test-11.slatic.net/other/roc/57a45b57214e6a1a44bbb43bcdf620c3.jpg
47892063777231,অফারে কিনেছিলাম। ভালোই পড়েছে আমারটা।,অফারে কিনেছিলাম ভালোই পড়েছে আমারটা,bn,5,26 May 2024,True,Positive,Product Quality,,product_quality_positive,product_quality_positive,
54881627777231,দুই সপ্তাহ মতো ব্যবহার করতেছি এখন পর্যন্ত ভালই মনে হচ্ছে,দুই সপ্তাহ ব্যবহার করতেছি পর্যন্ত ভালই মনে,bn,5,1 week ago,True,Positive,Product Quality,,product_quality_positive,product_quality_positive,https://lzd-u.slatic.net/934f1acb6d164992b8785bee547d0261_c93cfdd1aa28408d93cfbdc0511d6f08.jpg
45475034577231,অনেক ভালো মানের একটা প্রোডাক্ট এন্ড সেলার এর ব্যবহার অনেক ভালো প্রোডাক্টটা পার্সলেও পেয়েছি সময়ের আগে ভালো লাগলো কোয়ালিটি অনেক ভালো এন্ড হেবি লাউড সাউন্ড অনেক ভালই লাগতেছে বেলু ফর মানি,ভালো মানের একটা প্রোডাক্ট এন্ড সেলার এর ব্যবহার ভালো প্রোডাক্টটা পার্সলেও পেয়েছি সময়ের আগে ভালো লাগলো কোয়ালিটি ভালো এন্ড হেবি লাউড সাউন্ড ভালই লাগতেছে বেলু ফর মানি,bn,5,07 Feb 2024,True,Positive,Delivery;Price;Product Quality;Seller Service,,seller_service_positive;delivery_positive;price_positive;product_quality_positive,seller_service_positive#delivery_positive#price_positive#product_quality_positive,https://sg-test-11.slatic.net/other/roc/576e3617bbcf766e495203aadaa699aa.jpg
47534947077231,"প্রডাক্ট হাতে পেয়েছি, দাম অনুযায়ী প্রডাক্টের মান ভাল।",প্রডাক্ট হাতে পেয়েছি দাম অনুযায়ী প্রডাক্টের মান ভাল,bn,5,12 Oct 2024,True,Positive,Price;Product Quality,,price_positive;product_quality_positive,price_positive#product_quality_positive,https://lzd-u.slatic.net/f8fd0dd590654323b76777adf9ae9f2d_044d4f2f577a4d1cbb260d4cbc814a7d.jpg
46182203677231,সেলার কে ধন্যবাদ। যেমন দেখছি টিক তেমন টাই পাইছি।আলহামদুলিল্লাহ সব কিছু টিকটাক।❤️❤️,সেলার ধন্যবাদ দেখছি টিক টাই পাইছি আলহামদুলিল্লাহ টিকটাক,bn,5,08 Mar 2024,True,Positive,Product Quality,,product_quality_positive,product_quality_positive,https://sg-test-11.slatic.net/other/roc/761b1f7a605deed305dff7d118e1f3e1.jpg; https://sg-test-11.slatic.net/other/roc/87dc82b0fb77e364e5290fc170d95df2.jpg; https://sg-test-11.slatic.net/other/roc/31d5020ea072b722b9e413d114492abe.jpg
53209905277231,অবেক ভালো ছিল আপানারা নিতে পারেন সেলার অনেক ভালো ছিল,অবেক ভালো আপানারা নিতে পারেন সেলার ভালো,bn,5,20 Apr 2025,True,Positive,Product Quality;Seller Service,,seller_service_positive;product_quality_positive,seller_service_positive#product_quality_positive,https://lzd-u.slatic.net/c53c89f5a4014f1088d392e7810ba6a9_eed7b458304542d088cf273e8fddb3ff.jpg
46922741477231,ওভার অল অনেক ভালো একটা প্রডাক্ট।অনেক ভালো চার্জ থাকে ।,ওভার অল ভালো একটা প্রডাক্ট ভালো চার্জ,bn,4,16 Apr 2024,True,Positive,Product Quality,,product_quality_positive,product_quality_positive,https://sg-test-11.slatic.net/other/roc/6a7d6e7bf6189cf5762e1569f1557ab1.jpg; https://sg-test-11.slatic.net/other/roc/865d6aa9d711f5706de9a4af5e6e592c.jpg; https://sg-test-11.slatic.net/other/roc/64c8a52632d889b0d8586b358dbe171b.jpg; https://sg-test-11.slatic.net/other/roc/589b8ff819bc322feb051ebc333382a0.jpg
46950374277231,এক দম বাজে তার মানে হলো আসল মালটা দেয় নাই কপি মাল দিছে,এক দম বাজে মানে হলো আসল মালটা দেয় নাই কপি মাল দিছে,bn,5,18 Apr 2024,True,Negative,Product Quality,Product Quality,product_quality_negative,product_quality_negative,https://sg-test-11.slatic.net/other/roc/41719a7a97f1b7cb0b8cf4f9b45a94b4.jpg
47221905677231,আলহামদুলিল্লাহ কম দামে ভালো প্রডাক্ট পেয়েছি,আলহামদুলিল্লাহ দামে ভালো প্রডাক্ট পেয়েছি,bn,5,30 Apr 2024,True,Positive,Price;Product Quality,,price_positive;product_quality_positive,price_positive#product_quality_positive,https://sg-test-11.slatic.net/other/roc/954e0adae10519e7ef87fb13728c8995.jpg; https://sg-test-11.slatic.net/other/roc/9c86c56550bb53532348fffd6505e1ee.jpg
47561925177231,"অনেক ভালো প্রোডাক্ট , ধন্যবাদ দারাজ",ভালো প্রোডাক্ট ধন্যবাদ দারাজ,bn,5,15 May 2024,True,Positive,Product Quality,,product_quality_positive,product_quality_positive,https://sg-test-11.slatic.net/other/roc/af8b6b73b259dccfb1d1323d1820933c.jpg
47579378577231,খুব ভালো সাউন্ড।।।। খুব ভালো।।।,খুব ভালো সাউন্ড খুব ভালো,bn,5,15 May 2024,True,Positive,Product Quality,,product_quality_positive,product_quality_positive,https://sg-test-11.slatic.net/other/roc/9d2bc16414eac44f9709525abd455c77.jpg; https://sg-test-11.slatic.net/other/roc/9d95f064204ae97b945678553b5a0a45.jpg; https://sg-test-11.slatic.net/other/roc/a9491c9f12968ad92d5a6d8059ceddf9.jpg; https://sg-test-11.slatic.net/other/roc/6c8f62f970de5c098a556bb4aeaf2e7b.jpg
47948048177231,কম দাম হিসাবে খুবই ভালো,দাম হিসাবে খুবই ভালো,bn,5,29 May 2024,True,Positive,Product Quality,,product_quality_positive,product_quality_positive,https://sg-test-11.slatic.net/other/roc/26d7780cba6b976f888ec712868c94eb.jpg; https://sg-test-11.slatic.net/other/roc/f1e4cb8175f55b1f4a89840ef04ab690.jpg
52871563777231,আলহামদুলিল্লাহ সব কিছু ভালোই আছে চাইলে নিতে পারেন,আলহামদুলিল্লাহ ভালোই চাইলে নিতে পারেন,bn,5,21 Mar 2025,True,Positive,Product Quality,,product_quality_positive,product_quality_positive,https://lzd-u.slatic.net/a1fe59129f9642dd8926e0c208434eea_8cb74c3aae004d5cb2a34eae523e3b73.jpg; https://lzd-u.slatic.net/561ca5316d784f71b71728967b7f6700_3b0cc78dd25c445db2b274236bab42dc.jpg; https://lzd-u.slatic.net/a1fe59129f9642dd8926e0c208434eea_08772d3a50d642d182afdb55a99e45f4.jpg
45964215377231,"ডেলিভারি ডেট এর আগেই পেয়ে গেছি প্রোডাক্টটা খুবই ভালো। 
আপনারাও চাইলে নিতে পারেন",ডেলিভারি ডেট এর আগেই পেয়ে গেছি প্রোডাক্টটা খুবই ভালো আপনারাও চাইলে নিতে পারেন,bn,5,27 Feb 2024,True,Positive,Delivery;Product Quality,,delivery_positive;product_quality_positive,delivery_positive#product_quality_positive,https://sg-test-11.slatic.net/other/roc/e2e6a4381bf17f4d403e92198db01531.jpg; https://sg-test-11.slatic.net/other/roc/5e8e93c1e943c035f73f28d428d36307.jpg
45970854477231,"প্রোডাক্টটি অনেক ভালো সকলে নিতে পারেন🥰🥰🥰।
ডেলিভারি সার্ভিস ও যথেষ্ট ভালো ছিলো।",প্রোডাক্টটি ভালো সকলে নিতে পারেন ডেলিভারি সার্ভিস ও যথেষ্ট ভালো ছিলো,bn,5,27 Feb 2024,True,Positive,Delivery;Product Quality,,delivery_positive;product_quality_positive,delivery_positive#product_quality_positive,https://sg-test-11.slatic.net/other/roc/25d1fe990bb7225b333ef0c4092ea275.jpg; https://sg-test-11.slatic.net/other/roc/95ad43f6a68a5c37f1114a71ef4c56b2.jpg
54971263277231,ভালো নিতে পারেন । তবে বেশীক্ষণ কানে না রাখা ভালো।,ভালো নিতে পারেন বেশীক্ষণ কানে রাখা ভালো,bn,4,2 weeks ago,True,Positive,Product Quality,,product_quality_positive,product_quality_positive,https://lzd-u.slatic.net/36b9fdbd461c4e58aaca9002a8967f17_7162dd5b90f3438395ccd5985f2d0fb5.jpg
47120296577231,আলহামদুলিল্লাহ ভালো ছিলো সাউন্ড কোয়ালিটি ও ভালো😊,আলহামদুলিল্লাহ ভালো ছিলো সাউন্ড কোয়ালিটি ও ভালো,bn,5,26 Apr 2024,True,Positive,Product Quality,,product_quality_positive,product_quality_positive,https://sg-test-11.slatic.net/other/roc/26018a9b863189f6c2739ba350536455.jpg; https://sg-test-11.slatic.net/other/roc/b192d2fa91f78e3046a9f1536e209879.jpg
47217292377231,"দাম অনুযায়ী ভাল ছিল, আপনারা চাইলে নিতে পারেন।",দাম অনুযায়ী ভাল আপনারা চাইলে নিতে পারেন,bn,5,06 Jan 2025,True,Positive,Price;Product Quality,,price_positive;product_quality_positive,price_positive#product_quality_positive,https://lzd-u.slatic.net/9deae58263564694b7c5a40aea571486_2c91d431dac042cfb90448bffb7fb29b.jpg
47478777477231,দাম অনুযায়ী মোটামুটি ঠিকই আছে,দাম অনুযায়ী মোটামুটি ঠিকই,bn,5,12 May 2024,True,Neutral,Price;Product Quality,,price_neutral;product_quality_neutral,price_neutral#product_quality_neutral,https://sg-test-11.slatic.net/other/roc/4b030b6f72b9082118dba121d67a3ab4.jpg; https://sg-test-11.slatic.net/other/roc/82ea540e67aff127ab15f4ced640b84e.jpg; https://sg-test-11.slatic.net/other/roc/0d6aa1d207876a0710ec44de839013b0.jpg
47441168677231,"খুব সুন্দর সাউন্ড কোয়ালিটি
 ঠিক আছে",খুব সুন্দর সাউন্ড কোয়ালিটি ঠিক,bn,5,10 May 2024,True,Positive,Product Quality,,product_quality_positive,product_quality_positive,https://sg-test-11.slatic.net/other/roc/ae68a93b93a6a3a5ad0d2050e14b7730.jpg
47118270077231,একদম বাজে প্রোডাক্ট কেউ কিনবেন না 😤😤😤😤,একদম বাজে প্রোডাক্ট কেউ কিনবেন,bn,5,26 Apr 2024,True,Negative,Product Quality,Product Quality,product_quality_negative,product_quality_negative,https://sg-test-11.slatic.net/other/roc/0b7e73495a99523dad752b5a43167317.jpg
42769618777231,অল্প বাজেটে ভালো জিনিস আপনারা সবাই নিতে পারেন,অল্প বাজেটে ভালো জিনিস আপনারা সবাই নিতে পারেন,bn,5,22 Jun 2025,True,Positive,Price;Product Quality,,price_positive;product_quality_positive,price_positive#product_quality_positive,https://lzd-u.slatic.net/7369d360c0854a6eaa25e406b30df3fe_3f1fc6315efb483e89287751623196ce.jpg
48277491577231,প্রোডাক্ট সুন্দর কিন্তু কল কোয়ালিটি ভালো না 😢,প্রোডাক্ট সুন্দর কল কোয়ালিটি ভালো,bn,5,23 Apr 2025,False,,,,,,https://lzd-u.slatic.net/1076375876cf4250b9322156b0fed959_dc42db39d05f4fa4a6b3053e0b36edb9.jpg; https://lzd-u.slatic.net/33d9f431e0a24eb583861c28579f6f9d_a24538c93a95470e840d6c451d5ff4e2.jpg
42831638477231,আলহামদুলিল্লাহ খুব ভালো কোলিটি আপনারা চায়লে নিতে পারেন।,আলহামদুলিল্লাহ খুব ভালো কোলিটি আপনারা চায়লে নিতে পারেন,bn,3,13 Nov 2023,True,Positive,Product Quality,,product_quality_positive,product_quality_positive,https://sg-test-11.slatic.net/other/roc/489584dacd6a8d89b90775890ea2b8bd.jpg; https://sg-test-11.slatic.net/other/roc/4c739af206113808a3f1c76e25bc9cb4.jpg; https://sg-test-11.slatic.net/other/roc/46ed603a486845707c9d6070640894af.jpg; https://sg-test-11.slatic.net/other/roc/4128d9bfd6c0cf05fb1de23ba5efefb4.jpg
53466960577231,"পণ্যটি ভালো, যেমনটা চেয়েছিলাম তেমনটা পেয়েছি",পণ্যটি ভালো যেমনটা চেয়েছিলাম তেমনটা পেয়েছি,bn,5,12 May 2025,True,Positive,Product Quality,,product_quality_positive,product_quality_positive,https://lzd-u.slatic.net/4a4c1f86fae643a193d94640fdf635b9_d9842a52b8d6425d825a6b33bb57311d.jpg
46787373077231,দুইদিন না যাইতেই এক কানের টা নষ্ট হয়ে গেছে 😡😡😡😡,দুইদিন যাইতেই এক কানের টা নষ্ট হয়ে,bn,5,04 Apr 2024,True,Negative,Product Quality,Product Quality,product_quality_negative,product_quality_negative,https://sg-test-11.slatic.net/other/roc/c5af309763f6c4246accc8902ce3f2aa.jpg; https://sg-test-11.slatic.net/other/roc/1ddc162f67a1cded194793c7b9bd6303.jpg; https://sg-test-11.slatic.net/other/roc/20a3e5ead182de95f908ba50f041fcbb.jpg
