id,review_id,original_text,text,label
379,48874598386345,"ভালো 
প্রায় ২,৩ ঘন্টার মতো চার্জ থাকে।","ভালো প্রায় ২,৩ ঘন্টার মতো চার্জ থাকে.",product_quality_positive
380,41039549686345,"এটা মোটামুটি ভালো সব কিছু টিক টাক পাইছি আমি
আপনারা চাইলে নিতে পারেন ধন্যবাদ দারাজ কে",এটা মোটামুটি ভালো সব কিছু টিক টাক পাইছি আমি আপনারা চাইলে নিতে পারেন ধন্যবাদ দারাজ কে.,product_quality_neutral
381,40013803186345,product ta nissondehe valo but buds gulo charge a dile koyek bar nara deyar pore charge show kore abr majhe majhe charge chere dey🙂,product ta nissondehe valo but buds gulo charge a dile koyek bar nara deyar pore charge show kore abr majhe majhe charge chere dey.,product_quality_positive
382,44004217786345,"অনেক ভালো জিনিস টা, ধন্যবাদ সেলার ভাইকে, আমার টা ফ্রেন্ডের নিয়ে ফেলছে।তাই আমি আরেকটা অর্ডা রং করেছি । ইনশাআল্লাহ কেউ চাইলে  নিতে পারেন।","অনেক ভালো জিনিস টা, ধন্যবাদ সেলার ভাইকে, আমার টা ফ্রেন্ডের নিয়ে ফেলছে তাই আমি আরেকটা অর্ডা রং করেছি ইনশাআল্লাহ কেউ চাইলে নিতে পারেন.",product_quality_positive
383,43811113786345,"যেমন টা চেয়ে ছিলাম ঠিক তেমনই পেলাম আমি স্যাটিস্ফাইড ,, সাউন্ড কোয়ালিটি ভালোই। 
সেলার ও সময়ের মধ্যে পাঠিয়েছে, আর ডেলিভারিতে ম্যান আমার পূর্ব পরিচত আগের প্রোডাক্ট গুলো উনি নিয়ে আসছিল, তাই কোন সমস্যা ছাড়াই প্রোডাক্ট হাতে পেয়েছি। 
সুন্দর প্রোডাক্টটির জন্য ধন্যবাদ Trendio কে।💟","যেমন টা চেয়ে ছিলাম ঠিক তেমনই পেলাম আমি স্যাটিস্ফাইড ,, সাউন্ড কোয়ালিটি ভালোই সেলার ও সময়ের মধ্যে পাঠিয়েছে, আর ডেলিভারিতে ম্যান আমার পূর্ব পরিচত আগের প্রোডাক্ট গুলো উনি নিয়ে আসছিল, তাই কোন সমস্যা ছাড়াই প্রোডাক্ট হাতে পেয়েছি সুন্দর প্রোডাক্টটির জন্য ধন্যবাদ Trendio কে.",delivery_positive#product_quality_positive
384,43580067586345,আলহামদুলিল্লাহ যেমন চেয়েছি তেমনই পেয়েছি ধন্যবাদ দারাজ সলেলার ও দারাজ এর যে  প্রতিনিধি কে ভালো পন্য সঠীক সময় মতন হাতে পৌঁছানোর জন্য।❤️,আলহামদুলিল্লাহ যেমন চেয়েছি তেমনই পেয়েছি ধন্যবাদ দারাজ সলেলার ও দারাজ এর যে প্রতিনিধি কে ভালো পন্য সঠীক সময় মতন হাতে পৌঁছানোর জন্য.,delivery_positive#product_quality_positive
385,48042543986345,যেমন আশা করেছিলাম তেমনি পেয়েছি টাকা হিসাবে বেস্ট ইয়ার বার্ড আপনারাও কিনতে পারেন।,যেমন আশা করেছিলাম তেমনি পেয়েছি টাকা হিসাবে বেস্ট ইয়ার বার্ড আপনারাও কিনতে পারেন.,price_positive#product_quality_positive
386,43171657986345,"আলহামদুলিল্লাহ কোয়ালিটি দাম অনুযায়ী ঠিক আছে
সাউন্ড কোয়ালিটিও মোটামুটি ভালোই আমার ভালো লেগেছে,নিতে পারেন","আলহামদুলিল্লাহ কোয়ালিটি দাম অনুযায়ী ঠিক আছে সাউন্ড কোয়ালিটিও মোটামুটি ভালোই আমার ভালো লেগেছে,নিতে পারেন.",price_positive#product_quality_positive
387,42925606186345,ami ai product ta 3 month use korsi valo lagche. aitar price onu jai aitar sound quality moto moti,ami ai product ta 3 month use korsi valo lagche. aitar price onu jai aitar sound quality moto moti.,price_neutral#product_quality_neutral
388,45814544986345,এটি অনেক ভাল অনেক সময় চলে এক চাজে,এটি অনেক ভাল অনেক সময় চলে এক চাজে.,product_quality_positive
389,42192308286345,"খুবই ভালো প্রোডাক্ট, এক কথায় অসাধারণ।
সেলার কে অসংখ্য ধন্যবাদ। 
আপনাদের মত সেলার আছে বলেই, আমরা অনলাইন এ কেনাকাটা করতে স্বাচ্ছন্দবোদ করি,,,
আল্লাহ আপনার ব্যাবসায় রহমত দান করুক,,, আমিন।
দারাজ কে ও অসংখ্য ধন্যবাদ,, সুপার ফাস্ট ডেলিভারির জন্য,,,
আবার ও সেলারকে ধন্যবাদ জানাই,,,।
আগ্রহী চাইলে নিতে পারেন খুবই ভালো প্রোডাক্ট। 💗💗💗","খুবই ভালো প্রোডাক্ট, এক কথায় অসাধারণ সেলার কে অসংখ্য ধন্যবাদ আপনাদের মত সেলার আছে বলেই, আমরা অনলাইন এ কেনাকাটা করতে স্বাচ্ছন্দবোদ করি,, আল্লাহ আপনার ব্যাবসায় রহমত দান করুক,, আমিন দারাজ কে ও অসংখ্য ধন্যবাদ,, সুপার ফাস্ট ডেলিভারির জন্য,, আবার ও সেলারকে ধন্যবাদ জানাই,, আগ্রহী চাইলে নিতে পারেন খুবই ভালো প্রোডাক্ট.",delivery_positive#product_quality_positive
390,41863601486345,"চারদিন ব্যবহার করে রিভিউ দিচ্ছি 😊😊
অসংখ্য ধন্যবাদ দারাজ কে, ধন্যবাদ জানাই সেই বিক্রেতাকে যিনি আমার জন্য প্রোডাক্টটা পাঠিয়েছেন দারাজ এর মাধ্যমে, প্রোডাক্টটা খুবই ভালো ছিল প্যাকেটের মান ও ভালো ছিল, সার্ভিস মোটামুটি ভালোই দিচ্ছে, ধন্যবাদ দারাজ এবং বিক্রেতাকে একটা ভালো প্রোডাক্ট দেওয়ার জন্য, ডেলিভারি ম্যান এর কথা না বললেই নয়। খুবই ভালো সার্ভিস দিয়েছেন। তার হাসিমুখে ডেলিভারি টা দেখে খুবই ভালো লাগলো। তাকে ও ধন্যবাদ 🫡😊","চারদিন ব্যবহার করে রিভিউ দিচ্ছি অসংখ্য ধন্যবাদ দারাজ কে, ধন্যবাদ জানাই সেই বিক্রেতাকে যিনি আমার জন্য প্রোডাক্টটা পাঠিয়েছেন দারাজ এর মাধ্যমে, প্রোডাক্টটা খুবই ভালো ছিল প্যাকেটের মান ও ভালো ছিল, সার্ভিস মোটামুটি ভালোই দিচ্ছে, ধন্যবাদ দারাজ এবং বিক্রেতাকে একটা ভালো প্রোডাক্ট দেওয়ার জন্য, ডেলিভারি ম্যান এর কথা না বললেই নয় খুবই ভালো সার্ভিস দিয়েছেন তার হাসিমুখে ডেলিভারি টা দেখে খুবই ভালো লাগলো তাকে ও ধন্যবাদ.",seller_service_neutral#delivery_positive#packaging_positive#product_quality_positive
391,41982928286345,3 month por review dilam..shotti khub best ekta Bluetooth eke sound master o bolte paren .....❤️,3 month por review dilam..shotti khub best ekta Bluetooth eke sound master o bolte paren ..,product_quality_positive
392,43206449886345,এয়ার বাডস মোটামুটি ভালোই ছিলো।কিন্তু সাইজটা অনেক বড় যা ক্যারি করতে প্রবলেম হয়।,এয়ার বাডস মোটামুটি ভালোই ছিলো কিন্তু সাইজটা অনেক বড় যা ক্যারি করতে প্রবলেম হয়.,product_quality_neutral
393,42960383586345,Alhamduillah .Headphone ta khub valo legeche. Apnara caile nite paren.,Alhamduillah .Headphone ta khub valo legeche. Apnara caile nite paren.,product_quality_positive
394,48163258486345,khube e vlo akta jinesh thanks you Daraz ❤️,khube e vlo akta jinesh thanks you Daraz.,product_quality_positive
395,40048479186345,"ভ্যালু ফর মানি TWS
🎮 gamers avoid this",ভ্যালু ফর মানি TWS gamers avoid this.,price_positive#product_quality_positive
396,41126206086345,ভালো সেলার। ইন্টেক প্যাকেট ছিলো। সাউন্ড কোয়ালিটি ভাল আছে সবাই নিতে পারেন। এই দামে বেস্ট প্রোডাক্ট।  বেস্ট সেলার।,ভালো সেলার ইন্টেক প্যাকেট ছিলো সাউন্ড কোয়ালিটি ভাল আছে সবাই নিতে পারেন এই দামে বেস্ট প্রোডাক্ট বেস্ট সেলার.,packaging_positive#price_positive#product_quality_positive
397,44586309486345,অনেক সুন্দর একটা জিনিস এক কথায় অসম,অনেক সুন্দর একটা জিনিস এক কথায় অসম.,product_quality_positive
398,40886111386345,সেলারকে এবং দারাজ কে ধন্যবাদ প্রোডাক্টটি অনেক খুব সুন্দর ছিল চার্জ ভেকাবো ভালো সাউন্ড খুব সুন্দর যেরকম চেয়েছিলাম সেরকমই পেয়েছি এত সুন্দর একটা জিনিস অসংখ্য ধন্যবাদ আপনারা চাইলে নিতে পারেন,সেলারকে এবং দারাজ কে ধন্যবাদ প্রোডাক্টটি অনেক খুব সুন্দর ছিল চার্জ ভেকাবো ভালো সাউন্ড খুব সুন্দর যেরকম চেয়েছিলাম সেরকমই পেয়েছি এত সুন্দর একটা জিনিস অসংখ্য ধন্যবাদ আপনারা চাইলে নিতে পারেন.,product_quality_positive
399,41001141586345,"Product ta khuboi valo. Sound quality, charge backup, look sob miliye darun. Ami onek happy.","Product ta khuboi valo. Sound quality, charge backup, look sob miliye darun. Ami onek happy.",product_quality_positive
400,43713836486345,দাম হিসেবে ঠিকই আছে আপনারা চাইলে নিতে পারেন,দাম হিসেবে ঠিকই আছে আপনারা চাইলে নিতে পারেন.,price_neutral#product_quality_neutral
401,40768000486345,"এই দামে এত সুন্দর প্রোডাক্ট আসলেই দারুন!!!ডেলিভারিম্যানের ব্যবহার ভালো ছিল, সময়জ্ঞান ভালো ছিল।","এই দামে এত সুন্দর প্রোডাক্ট আসলেই দারুন!!ডেলিভারিম্যানের ব্যবহার ভালো ছিল, সময়জ্ঞান ভালো ছিল.",delivery_positive#product_quality_positive
402,41337211486345,প্রোডাক্টটি অনেক ভালো 👌এক সপ্তাহ ব্যবহার করার পর রিভিউ দিচ্ছি 🔥প্রোডাক্টটি পুরাই আগুন,প্রোডাক্টটি অনেক ভালো এক সপ্তাহ ব্যবহার করার পর রিভিউ দিচ্ছি প্রোডাক্টটি পুরাই আগুন.,product_quality_positive
403,48753562386345,"খুবই ভালো একটা TWS। যেমন সাউন্ড কোয়ালিটি তেমনি চার্জ বেকআপ। এককথায় আসাধারণ, আপনারা চাইলে নিতে পারেন।","খুবই ভালো একটা TWS যেমন সাউন্ড কোয়ালিটি তেমনি চার্জ বেকআপ এককথায় আসাধারণ, আপনারা চাইলে নিতে পারেন.",product_quality_positive
404,40620930286345,আলহামদুলিল্লাহ প্রোডাক্টটি অনেক ভালো চাইলে আপনারে নিতে পারেন! ধন্যবাদ সেলার কে ❤️,আলহামদুলিল্লাহ প্রোডাক্টটি অনেক ভালো চাইলে আপনারে নিতে পারেন! ধন্যবাদ সেলার কে.,product_quality_positive
405,40961848086345,অসাধারণ একটি প্রোডাক্ট কয়েকদিন ইউজ করে রিভিউ দিচ্ছি। ডেলিভারি ম্যান আরো বেশি অসাধারণ ছিল,অসাধারণ একটি প্রোডাক্ট কয়েকদিন ইউজ করে রিভিউ দিচ্ছি ডেলিভারি ম্যান আরো বেশি অসাধারণ ছিল.,delivery_positive#product_quality_positive
406,48534537086345,all over good.. box er charge joldi shesh hoye jay otherwise ear buds er charge long lasting. sound quality bolte gele ek kaner sound kom arek kaner beshi. quality price onujayi good . recommended product it is. same as shown.,all over good.. box er charge joldi shesh hoye jay otherwise ear buds er charge long lasting. sound quality bolte gele ek kaner sound kom arek kaner beshi. quality price onujayi good . recommended product it is. same as shown.,price_positive#product_quality_positive
407,43227498286345,"কোয়ালিটি মোটামুটি ভালো। ভালোই চলছে,,,","কোয়ালিটি মোটামুটি ভালো ভালোই চলছে,,.",product_quality_neutral
408,48355888086345,"Sound quality medium, beshi clarity nai sound ee ektu noice ashe bass lover de jonno best ei price ee motamoti ekta bhalo product kharap nah but aro bhalo hoile bhalo hoito price onujai","Sound quality medium, beshi clarity nai sound ee ektu noice ashe bass lover de jonno best ei price ee motamoti ekta bhalo product kharap nah but aro bhalo hoile bhalo hoito price onujai.",price_neutral#product_quality_neutral
409,48382143886345,অনেক দিন ধরে ব্যাবহার করলাম আসলেই এটি ভালো সাউন্ড কোয়ালিটি অনেক ভালো সবাই নিশ্চিত করে ভালো ভাবে দেখে নিতে পারেন,অনেক দিন ধরে ব্যাবহার করলাম আসলেই এটি ভালো সাউন্ড কোয়ালিটি অনেক ভালো সবাই নিশ্চিত করে ভালো ভাবে দেখে নিতে পারেন.,product_quality_positive
410,40115796386345,প্রডাক্টটি ভালো হয়েছে তবে চাজ যদি আরো বেশি সময় থাকতো তাহলে অনেক ভালো হতো,প্রডাক্টটি ভালো হয়েছে তবে চাজ যদি আরো বেশি সময় থাকতো তাহলে অনেক ভালো হতো.,product_quality_positive
411,41202898186345,প্রডাক্ট টা অনেক সুন্দর চার্জ ভালো থাকে সেলারও ভাই কে ধন্যবাদ 😊😊,প্রডাক্ট টা অনেক সুন্দর চার্জ ভালো থাকে সেলারও ভাই কে ধন্যবাদ.,product_quality_positive
412,41514164486345,আলহামদুলিল্লাহ খুব মানসম্মত চাইলে আপনারাও নিতে পারেন,আলহামদুলিল্লাহ খুব মানসম্মত চাইলে আপনারাও নিতে পারেন.,product_quality_positive
413,48057621686345,"উচ্চাশা নিয়ে অর্ডার না দেওয়ার অনুরোধ রইল শুরুতেই।
শুধুমাত্র গান শোনার জন্য ব্যবহার করতে চাইলে মাশাল্লাহ ভালো TWS এটি। চমৎকার সাউন্ড, ক্লিয়ার ভয়েস এবং মোটামুটি ভালো বেজ ও পাওয়া যায়। তবে কল সার্ভিস একদম জঘন্য। কথা বলতে গেলে ক্যাচকুচ নান ধরনের বিরক্তিকর শব্দ হয়। এক কথায় কথা বলা যায় ই না এতে।
এছাড়া চার্জ ব্যাকআপ চলে আর কি... বক্সটি ১ বার ১০০% করে নিলে তা দিয়ে ৩ বারের মতো বাড গুলোকে চার্জ করা যায়। তবে বাড গুলোতে চার্জ দ্রুত শেষ হয়। এছাড়া টাচ সেন্সর, এলইডি লুক ইত্যাদি সবকিছু মোটামুটি ভালো","উচ্চাশা নিয়ে অর্ডার না দেওয়ার অনুরোধ রইল শুরুতেই শুধুমাত্র গান শোনার জন্য ব্যবহার করতে চাইলে মাশাল্লাহ ভালো TWS এটি চমৎকার সাউন্ড, ক্লিয়ার ভয়েস এবং মোটামুটি ভালো বেজ ও পাওয়া যায় তবে কল সার্ভিস একদম জঘন্য কথা বলতে গেলে ক্যাচকুচ নান ধরনের বিরক্তিকর শব্দ হয় এক কথায় কথা বলা যায় ই না এতে এছাড়া চার্জ ব্যাকআপ চলে আর কি.. বক্সটি ১ বার ১০০ করে নিলে তা দিয়ে ৩ বারের মতো বাড গুলোকে চার্জ করা যায় তবে বাড গুলোতে চার্জ দ্রুত শেষ হয় এছাড়া টাচ সেন্সর, এলইডি লুক ইত্যাদি সবকিছু মোটামুটি ভালো.",product_quality_neutral
414,48179211786345,"product ta valoi and delivery taw khub tara tari payachi..  thx daraz, saller,  and delivery man","product ta valoi and delivery taw khub tara tari payachi.. thx daraz, saller, and delivery man.",delivery_positive#product_quality_positive
415,41249718786345,"ভালোই,এই দামে বেস্ট,আমি ২দিন ইউজ করে রিভিউ দিলাম,","ভালোই,এই দামে বেস্ট,আমি ২দিন ইউজ করে রিভিউ দিলাম,.",price_positive#product_quality_positive
416,41560309386345,"thnxxx for the product
valo clo",thnxx for the product valo clo.,product_quality_positive
417,41286569686345,valoi cholchhe. charge thake onek khon,valoi cholchhe. charge thake onek khon.,product_quality_positive
418,48173753286345,কিছুদিন ব্যবহার করে রিভিউ দিলাম ভালো লাগছে। কিন্তু কানেকশন রেঞ্জ আমার মতে একটু কম,কিছুদিন ব্যবহার করে রিভিউ দিলাম ভালো লাগছে কিন্তু কানেকশন রেঞ্জ আমার মতে একটু কম.,product_quality_positive
419,44823392886345,এতো অল্প দামের মধ্যে ভালো মানের একটি হেডফোন ভাবতেই পারিনি আমি,এতো অল্প দামের মধ্যে ভালো মানের একটি হেডফোন ভাবতেই পারিনি আমি.,price_positive#product_quality_positive
420,48172333486345,আপনাটা চাইলে নিতে পারেন প্রোডাক্টটি ভালো তবে সাউন্ড  কোয়ালিটি মোটামুটি ভালো।,আপনাটা চাইলে নিতে পারেন প্রোডাক্টটি ভালো তবে সাউন্ড কোয়ালিটি মোটামুটি ভালো.,product_quality_positive
421,48533124486345,Valo product . Kintu connect hoita aktu somoi lage,Valo product . Kintu connect hoita aktu somoi lage.,product_quality_positive
422,48875576786345,"অনেক ভালো মানের ব্লু টুথ,, সবাই কিনতে পারেন","অনেক ভালো মানের ব্লু টুথ,, সবাই কিনতে পারেন.",product_quality_positive
423,48464639286345,"amar khub valo lagse,,valoi chole,, ai tk ai best","amar khub valo lagse,,valoi chole,, ai tk ai best.",price_positive#product_quality_positive
424,40958578286345,"The product is good but the charge is low compared to other TWS, hope to get a better and cheaper product in the future","The product is good but the charge is low compared to other TWS, hope to get a better and cheaper product in the future.",product_quality_positive
425,54347878886345,"very nice product, as like picture. delivery man o khub Valo behavior. packing o Valo chilo.
thanks to seller and ❤️❤️for daraz","very nice product, as like picture. delivery man o khub Valo behavior. packing o Valo chilo. thanks to seller and for daraz.",delivery_positive#packaging_positive#product_quality_positive
426,53471582986345,"যদিও বাম কানের টা একটু ড্যামেজ পাইছি, তার পরেও এর স্পিকার অনেক ভালো।  বেস এবং বিট অনেক পরিষ্কার   কোনো সমস্যা নাই।","যদিও বাম কানের টা একটু ড্যামেজ পাইছি, তার পরেও এর স্পিকার অনেক ভালো বেস এবং বিট অনেক পরিষ্কার কোনো সমস্যা নাই.",product_quality_positive
427,48845330686345,ভাই পাঁচ মাস ব্যবহার করে রিভিউ দিলাম এখনো চলছে আলহামদুলিল্লাহ তবে ব্যাটারি একটু চার্জ কম থাকে এ বার্ডসগুলো দুইবার করে চার্জ দেয়া যায় এক চার্জে,ভাই পাঁচ মাস ব্যবহার করে রিভিউ দিলাম এখনো চলছে আলহামদুলিল্লাহ তবে ব্যাটারি একটু চার্জ কম থাকে এ বার্ডসগুলো দুইবার করে চার্জ দেয়া যায় এক চার্জে.,product_quality_positive
428,53137615586345,"আলহামদুলিল্লাহ প্রোডাক্টটা খুবই ভালো পেয়েছি আমি প্রোডাক্ট  এক মাস ধরে ব্যবহার করতেছি তারপর রিভিউ  দিতেছি  আলহামদুলিল্লাহ খুবই ভালো একটা প্রোডাক্ট পেয়েছি আমি দারাজ থেকে আরো অনেক কিছু এনেছি এই পর্যন্ত সবকিছু আমার মন মতো নি পেয়েছি ধন্যবাদ দারাজ  এবং সেলসম্যানকে  
❤️",আলহামদুলিল্লাহ প্রোডাক্টটা খুবই ভালো পেয়েছি আমি প্রোডাক্ট এক মাস ধরে ব্যবহার করতেছি তারপর রিভিউ দিতেছি আলহামদুলিল্লাহ খুবই ভালো একটা প্রোডাক্ট পেয়েছি আমি দারাজ থেকে আরো অনেক কিছু এনেছি এই পর্যন্ত সবকিছু আমার মন মতো নি পেয়েছি ধন্যবাদ দারাজ এবং সেলসম্যানকে.,product_quality_positive
429,54628758086345,অস্থির একটা প্রোডাক্ট পুরো অরজিনালটা পেয়েছি আর  ইনটেক ছিল আর ডেলিভারি অনেক ফাস্ট ছিল ধন্যবাদ sellar কে,অস্থির একটা প্রোডাক্ট পুরো অরজিনালটা পেয়েছি আর ইনটেক ছিল আর ডেলিভারি অনেক ফাস্ট ছিল ধন্যবাদ sellar কে.,delivery_positive#product_quality_positive
430,48177871086345,"Product ta khubi bhalo. ami gotobochor june e amar jonno nisi, ekhono use kortesi smoothly. August e friend ke gift korsilam oitao bhalo choltese ekhono. 10/10","Product ta khubi bhalo. ami gotobochor june e amar jonno nisi, ekhono use kortesi smoothly. August e friend ke gift korsilam oitao bhalo choltese ekhono. 10 10.",product_quality_positive
431,52785393686345,"valo na.. dui ta eksathe connect hoy na.. alada alada connect korte hoy.. tachara cheyechilam m90 pro, diyeche m90..😔","valo na.. dui ta eksathe connect hoy na.. alada alada connect korte hoy.. tachara cheyechilam m90 pro, diyeche m90..",product_quality_negative
432,48038503286345,"ভালো পণ্য, তবে ডেলিভারিতে আমার সারাদিন সময় নস্ট করেছে।","ভালো পণ্য, তবে ডেলিভারিতে আমার সারাদিন সময় নস্ট করেছে.",delivery_negative#product_quality_positive
433,48574656486345,produced ta asholei onk valo chilo☺️,produced ta asholei onk valo chilo.,product_quality_positive
434,51468444786345,আলহামদুলিল্লাহ ভালোই চলে কিন্তু মাঝে মাঝে একা একা বন্ধ হয়ে যাই সাউন কোয়ালিটি ভালোই,আলহামদুলিল্লাহ ভালোই চলে কিন্তু মাঝে মাঝে একা একা বন্ধ হয়ে যাই সাউন কোয়ালিটি ভালোই.,product_quality_positive
435,48464615886345,মোটামুটি ভালই এই দামের মধ্যে,মোটামুটি ভালই এই দামের মধ্যে.,price_neutral#product_quality_neutral
436,54006155886345,left speaker a sound thik ase but right a onk kom sound..  Ashanurup holo na..😔,left speaker a sound thik ase but right a onk kom sound.. Ashanurup holo na..,product_quality_negative
437,50166377886345,"একদম বাজেট প্রোডাক্ট 
এরকম নষ্ট প্রোডাক্ট কেন দিলেন আমাকে 
একটা ভালো একটা নষ্ট",একদম বাজেট প্রোডাক্ট এরকম নষ্ট প্রোডাক্ট কেন দিলেন আমাকে একটা ভালো একটা নষ্ট.,product_quality_negative
438,48655118986345,"Product Valo, nite paren. Kom bugdet e valo device. But charge backup valo na","Product Valo, nite paren. Kom bugdet e valo device. But charge backup valo na.",price_positive#product_quality_positive
439,49084440386345,"product jamon deksi temon pisi. ak week babohar korlam valoi,but charging problem ase 50% por charge kom thake olpo kisu khoner vitor shes hoia jay.","product jamon deksi temon pisi. ak week babohar korlam valoi,but charging problem ase 50 por charge kom thake olpo kisu khoner vitor shes hoia jay.",product_quality_positive
440,48979974086345,"জিনিস ভালো যারা নিতে চাও তো নিতে পারো আমি দুইটি অর্ডার করেছি দুটোই ভালো, কিন্তু একটা সমস্যা দুইটার ব্লুটু একটা মোবাইলে কানেক্টেড হয়ে যায় একটা বন্ধ করলে আরও একটায় কানেক্টেড হয়ে যায় যা সমস্যা হয় তা বলার মতো না কি করবো এখন একটা পরামর্শ দেন  .?.?","জিনিস ভালো যারা নিতে চাও তো নিতে পারো আমি দুইটি অর্ডার করেছি দুটোই ভালো, কিন্তু একটা সমস্যা দুইটার ব্লুটু একটা মোবাইলে কানেক্টেড হয়ে যায় একটা বন্ধ করলে আরও একটায় কানেক্টেড হয়ে যায় যা সমস্যা হয় তা বলার মতো না কি করবো এখন একটা পরামর্শ দেন .?.?",product_quality_positive
441,41277809286345,"মোটামুটি ভালই,তবে  চার্জিং ব্যাকাপ আরেকটু ভালো আশা করছিলাম।","মোটামুটি ভালই,তবে চার্জিং ব্যাকাপ আরেকটু ভালো আশা করছিলাম.",product_quality_neutral
442,54220360586345,ak dom bajee. sound quality akta ak rokom. chargeing e problem.,ak dom bajee. sound quality akta ak rokom. chargeing e problem.,product_quality_negative
443,48392747686345,nice product. kintu majhe majhe automatically disconnect hoye jai.,nice product. kintu majhe majhe automatically disconnect hoye jai.,product_quality_positive
444,46396649686345,Bai anak balo product APNI thitha paran,Bai anak balo product APNI thitha paran.,product_quality_positive
445,48457753986345,ডেলিভারি তারাতারি পেয়েছি কিন্তু বক্সটা অনেকটাই ডেমেজ ছিলো ভিতরে এয়ারফোনের প্রব্লেম হয় নাই।,ডেলিভারি তারাতারি পেয়েছি কিন্তু বক্সটা অনেকটাই ডেমেজ ছিলো ভিতরে এয়ারফোনের প্রব্লেম হয় নাই.,delivery_positive#packaging_negative
446,48067414486345,পুরাই ফালতু একটা প্রোডাক্ট।। ডিসক্রিপ্সনে বলা ছিলো ৩-৪ ঘন্টা গান শুনা যাবে।।কিন্তু ৩০ মিনিট বাজার পর লো ব্যাটারি সিগন্যাল দেয়।।।বক্সে রেখে ইয়ারবাড চার্জ দিলে ৮০%এর উপরে চার্জ হয় না।।।,পুরাই ফালতু একটা প্রোডাক্ট ডিসক্রিপ্সনে বলা ছিলো ৩-৪ ঘন্টা গান শুনা যাবে কিন্তু ৩০ মিনিট বাজার পর লো ব্যাটারি সিগন্যাল দেয় বক্সে রেখে ইয়ারবাড চার্জ দিলে ৮০ এর উপরে চার্জ হয় না.,product_quality_negative
447,48038815686345,"Product ta delivery hoye silo September 5 tarikh.. ajker date September 23.. 18 din use er por..  box kaj kora bondho kore dise.. earbuds gula still kaj kortese.. but box kaj kore na tai earbuds gular charge shesh hoye gele r use kora jabe na.. 
product tao original na..",Product ta delivery hoye silo September 5 tarikh.. ajker date September 23.. 18 din use er por.. box kaj kora bondho kore dise.. earbuds gula still kaj kortese.. but box kaj kore na tai earbuds gular charge shesh hoye gele r use kora jabe na.. product tao original na..,product_quality_negative
448,54161898886345,যেমন চেয়েছিলাম ঠিক তেমন পেয়েছি আলহামদুলিল্লাহ।,যেমন চেয়েছিলাম ঠিক তেমন পেয়েছি আলহামদুলিল্লাহ.,product_quality_positive
449,53288283486345,আলহামদুলিল্লাহ ভালো আমি খুব তারাতাড়ি পেয়েছি,আলহামদুলিল্লাহ ভালো আমি খুব তারাতাড়ি পেয়েছি.,delivery_positive#product_quality_positive
450,48098815486345,100% Copy product. L airbuds ta akdomi charge tike na R call a mic kaj kore na kotha bola jai na.,100 Copy product. L airbuds ta akdomi charge tike na R call a mic kaj kore na kotha bola jai na.,product_quality_negative
451,46813781286345,এক কথায় অসাধারণ একটি পণ্য,এক কথায় অসাধারণ একটি পণ্য.,product_quality_positive
452,46293598486345,"ভালো প্রডাক্ট, চাইলে নিতে পারেন","ভালো প্রডাক্ট, চাইলে নিতে পারেন.",product_quality_positive
453,49410412286345,kew niyen na nosto product sell kore beiman kth	kar🙂,kew niyen na nosto product sell kore beiman kth kar.,product_quality_negative
454,44967185286345,পুরা বাজে একটা জিনিস জা বলার মতো না সত্যি,পুরা বাজে একটা জিনিস জা বলার মতো না সত্যি.,product_quality_negative
455,44301520386345,কম দামে এর চেয়ে হয়তো আর ভালো হবে না ১৫ দিন ব্যাবহার করে দেখলাম অনেক ভালো,কম দামে এর চেয়ে হয়তো আর ভালো হবে না ১৫ দিন ব্যাবহার করে দেখলাম অনেক ভালো.,price_positive#product_quality_positive
456,48923773586345,"সবচেয়ে খারাপ জিনিস ধরিয়ে দেওয়া হলো আমাকে,রিটার্ন করছি যাইহোক রিফান্ড পাইছি।","সবচেয়ে খারাপ জিনিস ধরিয়ে দেওয়া হলো আমাকে,রিটার্ন করছি যাইহোক রিফান্ড পাইছি.",product_quality_negative
457,52950328286345,আলহামদুলিল্লাহ। বাজেট হিসেবে অনেক ভালো।,আলহামদুলিল্লাহ বাজেট হিসেবে অনেক ভালো.,price_positive#product_quality_positive
458,52683695986345,onek bhalo product apnara nite paren,onek bhalo product apnara nite paren.,product_quality_positive
459,54541441586345,valo ase tobe charg beckup kub kom,valo ase tobe charg beckup kub kom.,product_quality_positive
460,40404184586345,"আমি 1 মাস পরে রিভিউ দিচ্ছি।
জিনিস টা আমার কাছে সেই লাগছে
চার্জ বেকাপ অনেক ভালো্ সাউন্ড
কোয়ালিটি খারাপ অনেক বেশি সাউন তাই
অল্প সাউন্ড দিয়ে শোনা লাগে 
তা না হলে বাইরের কিছুই শোনো যায় না।",আমি 1 মাস পরে রিভিউ দিচ্ছি জিনিস টা আমার কাছে সেই লাগছে চার্জ বেকাপ অনেক ভালো্ সাউন্ড কোয়ালিটি খারাপ অনেক বেশি সাউন তাই অল্প সাউন্ড দিয়ে শোনা লাগে তা না হলে বাইরের কিছুই শোনো যায় না.,product_quality_positive
461,45847357886345,"দাম অনুযায়ী, চলে।সাউন্ড ভালোই।","দাম অনুযায়ী, চলে সাউন্ড ভালোই.",price_neutral#product_quality_neutral
