id,review_id,original_text,cleaned_text,language
1038,54668734853054,খুবই ভালো প্রোডাক্ট। এই দামে এটা সত্যিই পয়সা উসুল জিনিস।আপ্নারা চাইলে নিতে পারেন।বাট দারাজের পাকেজিং কোয়ালিটি বাজে।,খুবই ভালো প্রোডাক্ট এই দামে এটা সত্যিই পয়সা উসুল জিনিস আপ্নারা চাইলে নিতে পারেন বাট দারাজের পাকেজিং কোয়ালিটি বাজে.,bn
1039,54750883453054,"আলহামদুলিল্লাহ খুবই ভালো প্রোডাক্ট 
যা বলেছে প্রোডাক্ট সেটাই দিয়েছে।।
সেলার এর ব্যবহার ও আলহামদুলিল্লাহ অনেক ভালো ছিল।",আলহামদুলিল্লাহ খুবই ভালো প্রোডাক্ট যা বলেছে প্রোডাক্ট সেটাই দিয়েছে সেলার এর ব্যবহার ও আলহামদুলিল্লাহ অনেক ভালো ছিল.,bn
1040,54127274853054,"দারাজ থেকে এটা আমার প্রথম অর্ডার।  আমি হতাশ। 
সবার ভালো রিভিউ দেখে অর্ডার দিছিলাম কিন্ত খুবই বাজে প্রোডাক্ট পেলাম 
1_ ANC কাজ করে না 
2_ ফোনে বিন্দু পরিমাণ কথা বলা যায় না
3_ ক্যবল যেটা দিছে সেটাও নষ্ট।  
সব কিছু মিলিয়ে অনেক বাজে একটা প্রোডাক্ট পেলাম। 
আর কেউ কিনে আমার মত ধরা খায়েন না।
😭😭😭😭😭😭😭🥱🥱😭🥱😭😭😭",দারাজ থেকে এটা আমার প্রথম অর্ডার আমি হতাশ সবার ভালো রিভিউ দেখে অর্ডার দিছিলাম কিন্ত খুবই বাজে প্রোডাক্ট পেলাম 1 ANC কাজ করে না 2 ফোনে বিন্দু পরিমাণ কথা বলা যায় না 3 ক্যবল যেটা দিছে সেটাও নষ্ট সব কিছু মিলিয়ে অনেক বাজে একটা প্রোডাক্ট পেলাম আর কেউ কিনে আমার মত ধরা খায়েন না.,mix
1041,54582791453054,প্রডাক্টের কথা পরে বলি আগে বলি ডেলিভার মেনের কথা এক কথায় ওনি একজন  অমায়িক মানুষ আর প্রডাক্ট জাজ ওয়াও এক হেডফোনে প্রায় চার ঘন্টার উপরে জায়গা আমি খুব খুশি ধন্যবাদ দারাজকে।,প্রডাক্টের কথা পরে বলি আগে বলি ডেলিভার মেনের কথা এক কথায় ওনি একজন অমায়িক মানুষ আর প্রডাক্ট জাজ ওয়াও এক হেডফোনে প্রায় চার ঘন্টার উপরে জায়গা আমি খুব খুশি ধন্যবাদ দারাজকে.,bn
1042,54990972553054,"awsome 🥰 🥰বিশেষ করে এর বক্স দেখে মনে হয় একদম প্রিমিয়াম বা দামি কোনো এয়ারপোডস এটা ক্লোন, তারপরও এই প্রাইজে এতো কিছু আমি except করিনি এটার ব্যাস দুর্দান্ত মিউজিক লাভার দের জন্য আমি রিকমেন্ড করব নিতে পারেন👍","awsome বিশেষ করে এর বক্স দেখে মনে হয় একদম প্রিমিয়াম বা দামি কোনো এয়ারপোডস এটা ক্লোন, তারপরও এই প্রাইজে এতো কিছু আমি except করিনি এটার ব্যাস দুর্দান্ত মিউজিক লাভার দের জন্য আমি রিকমেন্ড করব নিতে পারেন.",mix
1043,52618488053054,প্রডাক্ট এর সাউন্ড পুরাই অস্তির চোখ বুজে নিতে পারেন। আর মজার ব্যাপার হলো ডেলিভারি ম্যান আমার বন্ধু ছিল 🥰🥰🥰।,প্রডাক্ট এর সাউন্ড পুরাই অস্তির চোখ বুজে নিতে পারেন আর মজার ব্যাপার হলো ডেলিভারি ম্যান আমার বন্ধু ছিল.,bn
1044,53731722253054,"15 din er moto use korlam..airpods valoi but ANC kaj kortece naki sure na tobe original airpods er moto onno features kaj kortece, overall valo","15 din er moto use korlam..airpods valoi but ANC kaj kortece naki sure na tobe original airpods er moto onno features kaj kortece, overall valo.",banglish
1045,54344846553054,"১.৫ মাস ব্যবহার করে রিভিউ দিচ্ছি,  কোন সমস্যা দেখা দিচ্ছে না, কিন্তু একটা গম্ভীর সাউন্ট, কান ব্যথা করে, দেখি কত দিন টিকে, পরে রিভিউ এড করে দিবো বা ফলোআপ দিয়ে দিবো।","১.৫ মাস ব্যবহার করে রিভিউ দিচ্ছি, কোন সমস্যা দেখা দিচ্ছে না, কিন্তু একটা গম্ভীর সাউন্ট, কান ব্যথা করে, দেখি কত দিন টিকে, পরে রিভিউ এড করে দিবো বা ফলোআপ দিয়ে দিবো.",bn
1046,54138576753054,"বাজেট অনুযায়ী ভালো, তবে চার্জ ব্রেকাপ টা আরেকটু হইলে ভালো হতো,, তবে যা আছে ভালোই খারাপ না,, মোটামুটি চলার মতো","বাজেট অনুযায়ী ভালো, তবে চার্জ ব্রেকাপ টা আরেকটু হইলে ভালো হতো,, তবে যা আছে ভালোই খারাপ না,, মোটামুটি চলার মতো.",bn
1047,54566959153054,"আলহামদুলিল্লাহ অনেকে ভালো product পেয়ছি। 
আমি এই পর্যন্ত ৭ টা নিয়েছি,,,,। ভিন্ন ভিন্ন সময়ে। 
কিন্তু এখানে সব গুলোর মধ্যে একটা একটু সমস্যা পেয়েছি।
দুই টা আলাদা আলদা নামে connect হয়।","আলহামদুলিল্লাহ অনেকে ভালো product পেয়ছি আমি এই পর্যন্ত ৭ টা নিয়েছি,, ভিন্ন ভিন্ন সময়ে কিন্তু এখানে সব গুলোর মধ্যে একটা একটু সমস্যা পেয়েছি দুই টা আলাদা আলদা নামে connect হয়.",mix
1048,54874006253054,this airpod is perfect for daily uses. sound quality is good and also charge long lasting stay. and lastly i say seller vaiya onk valo thank u vaiya 🥹✨,this airpod is perfect for daily uses. sound quality is good and also charge long lasting stay. and lastly i say seller vaiya onk valo thank u vaiya.,banglish
1049,53482988153054,Sundor packaging chilo. Box e ektu o kono scratch pai ni. Bhitore sob kichui valo moto chilo. 1 Week er moto use krar por dicchi review. sound quality joss. And everything is perfect. Thank you seller vai k. Recommend krbo newar jnno. Bakita as ur wish.,Sundor packaging chilo. Box e ektu o kono scratch pai ni. Bhitore sob kichui valo moto chilo. 1 Week er moto use krar por dicchi review. sound quality joss. And everything is perfect. Thank you seller vai k. Recommend krbo newar jnno. Bakita as ur wish.,banglish
1050,52821295453054,"দাম অনুযায়ী এটা সাউন্ড কোয়ালিটি অনেক ভালো । anc কাজ কিভাবে  করে আমি জানি না বা ব্যবহার কিভাবে করতে হয় সেটা আমি জানি না সেজন্য বলতে পারলাম না । বক্স প্যাকেজিং  আমার কাছে সন্তুষ্ট জনক। 
কিন্তু আমাকে যেই জিনিসটা হতাশ করেছে সেটা হল ডেলিভারি চার্জ 150টাকা এই টা সেটা 150 না হয়ে 70 বা 50 টাকা হলে ভালো হতো । আপনারা চাইলে নিতে পারেন এটা ভালো হবে
কিন্তু আমি একটি প্রশ্ন  সেলার কে করতে চাই অন্যদের রিভিউ দেওয়া বক্স ও আমাকে যে Airpods pro দিয়েছে সেটার বক্স মিলে না এবং আমার চার্জিং কেবল টাও মিলে না আমারটা type c to c .",দাম অনুযায়ী এটা সাউন্ড কোয়ালিটি অনেক ভালো anc কাজ কিভাবে করে আমি জানি না বা ব্যবহার কিভাবে করতে হয় সেটা আমি জানি না সেজন্য বলতে পারলাম না বক্স প্যাকেজিং আমার কাছে সন্তুষ্ট জনক কিন্তু আমাকে যেই জিনিসটা হতাশ করেছে সেটা হল ডেলিভারি চার্জ 150টাকা এই টা সেটা 150 না হয়ে 70 বা 50 টাকা হলে ভালো হতো আপনারা চাইলে নিতে পারেন এটা ভালো হবে কিন্তু আমি একটি প্রশ্ন সেলার কে করতে চাই অন্যদের রিভিউ দেওয়া বক্স ও আমাকে যে Airpods pro দিয়েছে সেটার বক্স মিলে না এবং আমার চার্জিং কেবল টাও মিলে না আমারটা type c to c .,mix
1051,54992293453054,"সেলার ভাইকে অনেক ধন্যবাদ। সময়ের আগেই হাতে পেয়েছি 
চার্জিং ব্যাকআপ অনেক ভালো। 

সাউন্ড কোয়ালিটি খুব সুন্দর।
আমার ডিসকাউন্ট ছিল আমি খুব কমের মধ্যে নিতে পেরেছি চাইলে আপনারা নিতে পারেন সত্যি খুব সুন্দর একটি প্রোডাক্ট😊😊😊",সেলার ভাইকে অনেক ধন্যবাদ সময়ের আগেই হাতে পেয়েছি চার্জিং ব্যাকআপ অনেক ভালো সাউন্ড কোয়ালিটি খুব সুন্দর আমার ডিসকাউন্ট ছিল আমি খুব কমের মধ্যে নিতে পেরেছি চাইলে আপনারা নিতে পারেন সত্যি খুব সুন্দর একটি প্রোডাক্ট.,bn
1052,54752373653054,"প্রোডাক্ট কোয়ালিটি অনেক প্রিমিয়াম।  দারুণ সাউন্ড বেজ এবং চার্জ ব্যাকাপও অসাধারণ!  এই নিয়ে আমার ২ টা। 
ধন্যবাদ সেলার👍",প্রোডাক্ট কোয়ালিটি অনেক প্রিমিয়াম দারুণ সাউন্ড বেজ এবং চার্জ ব্যাকাপও অসাধারণ! এই নিয়ে আমার ২ টা ধন্যবাদ সেলার.,bn
1053,54876799653054,সাউন্ড কোয়ালিটি এক কথায় দারুন। তিন দিন চালানোর পর মনে হলো ভালোই। চার্জ  3 ঘন্টার মতো থাকে। সব মিলিয়ে এবং দাম অনুযায়ী অসাধারণ।,সাউন্ড কোয়ালিটি এক কথায় দারুন তিন দিন চালানোর পর মনে হলো ভালোই চার্জ 3 ঘন্টার মতো থাকে সব মিলিয়ে এবং দাম অনুযায়ী অসাধারণ.,bn
1054,53726782353054,দাম অনুযায়ী মোটামুটি ভালো। বিশেষ করে সাউন্ড কোয়ালিটি ভালো। তবে অন্যান্য ফাংশন তেমন একটা ভালো না।,দাম অনুযায়ী মোটামুটি ভালো বিশেষ করে সাউন্ড কোয়ালিটি ভালো তবে অন্যান্য ফাংশন তেমন একটা ভালো না.,bn
1055,54842561853054,কম প্রাইজে এত ভালো প্রোডাক্ট কখনো আশা করিনি। ডেলিভারি ম্যান এর ব্যবহার অনেক ভালো ছিল। থ্যাংক ইউ,কম প্রাইজে এত ভালো প্রোডাক্ট কখনো আশা করিনি ডেলিভারি ম্যান এর ব্যবহার অনেক ভালো ছিল থ্যাংক ইউ.,bn
1056,54948864853054,ভালো। তবে যে চার্জার কেবলটা সাথে দিয়েছে এর দুই প্রান্তই type c পোর্ট। তাহলে চার্জ দিবো কিভাবে?,ভালো তবে যে চার্জার কেবলটা সাথে দিয়েছে এর দুই প্রান্তই type c পোর্ট তাহলে চার্জ দিবো কিভাবে?,mix
1057,54946067053054,"good product  . but bass ektu kom and Baki sob thik ache . 
for daraz best offes 01920610605",good product . but bass ektu kom and Baki sob thik ache . for daraz best offes 01920610605.,banglish
1058,54966698753054,"অনেক ভালো একটা প্রোডাক্ট সবাই নিতে পারেন, আমারটা দেখে আমার বন্ধুরা ৩ জন একসাথে অর্ডার দিয়েছে","অনেক ভালো একটা প্রোডাক্ট সবাই নিতে পারেন, আমারটা দেখে আমার বন্ধুরা ৩ জন একসাথে অর্ডার দিয়েছে.",bn
1059,54784458253054,"The packaging is good, and the product looks just like the picture shown. so, would recommend","The packaging is good, and the product looks just like the picture shown. so, would recommend.",banglish
1060,54021441353054,"সবার আগে সেলার আমাকে ঠকাইছে,বক্স অরজনাল হলেও ভেতরে জিনিস ডুপ্লিকেট 😭😭😭আমার পুরো টাকাই নষ্ট","সবার আগে সেলার আমাকে ঠকাইছে,বক্স অরজনাল হলেও ভেতরে জিনিস ডুপ্লিকেট আমার পুরো টাকাই নষ্ট.",bn
1061,53663047653054,"Prodakti vlo... 
kicu din dore use korte ci Kno problem daki nai.
Battery health o onk vlo❤️",Prodakti vlo.. kicu din dore use korte ci Kno problem daki nai. Battery health o onk vlo.,banglish
1062,54269277653054,same to same paichi....onek sundor product... sound quality onek Valo...besss o Valo dey...,same to same paichi..onek sundor product.. sound quality onek Valo..bess o Valo dey..,banglish
1063,54271786353054,"good product..but 
আমার কাছে ইয়ার বাটের চার্জ কম মনে হচ্ছে । সব মিলিয়ে ৬৭০ টাকা পড়েছে ।",good product..but আমার কাছে ইয়ার বাটের চার্জ কম মনে হচ্ছে সব মিলিয়ে ৬৭০ টাকা পড়েছে.,mix
1064,54255799453054,"আলহামদুলিল্লাহ,সুন্দর প্রোডাক্ট। এতো কম প্রাইসে এতো এতো ভালো একটা প্রোডাক্ট পাবো ভাবি নাই।","আলহামদুলিল্লাহ,সুন্দর প্রোডাক্ট এতো কম প্রাইসে এতো এতো ভালো একটা প্রোডাক্ট পাবো ভাবি নাই.",bn
1065,48917892653054,এই বাজেটের পারফেক্ট একটা জিনিস❤️‍🔥,এই বাজেটের পারফেক্ট একটা জিনিস.,bn
1066,54843597553054,"Quality  khub valo mone hocchey. long run e service kemon dibe janina, but i'm hopeful.","Quality khub valo mone hocchey. long run e service kemon dibe janina, but i'm hopeful.",banglish
1067,55104234653054,"অমায়িক একটা গ্যাজেট  🥰
ইউজ করেই রিভিউ দিলাম। চার্জ এবং সাউন্ড কোয়ালিটি অনেক অনেক ভালো।",অমায়িক একটা গ্যাজেট ইউজ করেই রিভিউ দিলাম চার্জ এবং সাউন্ড কোয়ালিটি অনেক অনেক ভালো.,bn
1068,54096479453054,"awesome 😎 
seller o onek vlo 
delivery fast peyechilam 😎
charge backup o vlo e ❤️‍🔥",awesome seller o onek vlo delivery fast peyechilam charge backup o vlo e.,banglish
1069,54932463753054,"মাথা নষ্ট করা বেজ দেয়। সবাই নিতে পারো সুযোগ হাতছাড়া করো না।
আমি 483 টাকায় নিয়েছি।",মাথা নষ্ট করা বেজ দেয় সবাই নিতে পারো সুযোগ হাতছাড়া করো না আমি 483 টাকায় নিয়েছি.,bn
1070,54070435153054,অনেক দিন হলো ব্যবহার করছি তবে আজ পর্যন্ত এখনো ডিস্টার্ব দেয় নাই। আশা করি ভালো হবে।,অনেক দিন হলো ব্যবহার করছি তবে আজ পর্যন্ত এখনো ডিস্টার্ব দেয় নাই আশা করি ভালো হবে.,bn
1071,52055381653054,"not bad..ANC works, beige is too much.....and wearless charge o hoy..valo lagse..🤍","not bad..ANC works, beige is too much..and wearless charge o hoy..valo lagse..",banglish
1072,54955701453054,alhamdulillah product onek Valo 2 din use korar por review dite si sobai nete paren,alhamdulillah product onek Valo 2 din use korar por review dite si sobai nete paren.,banglish
1073,53882319953054,"দাম অনুযায়ী খুবই ভালো জিনিস পেয়েছি, সেলার কে ধন্যবাদ, আপনারা চাইলে নিতে পারেন ।","দাম অনুযায়ী খুবই ভালো জিনিস পেয়েছি, সেলার কে ধন্যবাদ, আপনারা চাইলে নিতে পারেন.",bn
1074,54686122753054,sound quality মোটামুটি ভালো বাজেট অনুযায়ী তবে তবে ব্যাটারি ব্যাকআপ কম মনে হয়েছে,sound quality মোটামুটি ভালো বাজেট অনুযায়ী তবে তবে ব্যাটারি ব্যাকআপ কম মনে হয়েছে.,mix
1075,54055395153054,আলহামদুলিল্লাহ পণ্যটি ভালো। তবে একটি USB to type-c converter থাকলে ভালো হতো।,আলহামদুলিল্লাহ পণ্যটি ভালো তবে একটি USB to type-c converter থাকলে ভালো হতো.,mix
1076,54897094653054,"price onujayi thik ase. premium premium ase.
dalivery man o khub valo silo.",price onujayi thik ase. premium premium ase. dalivery man o khub valo silo.,banglish
1077,52498428753054,The Airpod Was Good....Ami ank Din jabot use korsi..Bash Valo..product,The Airpod Was Good..Ami ank Din jabot use korsi..Bash Valo..product.,banglish
1078,54183879853054,"প্রচুর বাজে একটা জিনিস, একটার চার্জিং সিস্টেম নেই আমি রিটার্ন দিতে চাই","প্রচুর বাজে একটা জিনিস, একটার চার্জিং সিস্টেম নেই আমি রিটার্ন দিতে চাই.",bn
1079,53025656253054,"prodect bhaloi anc nai sound qualitio chole 
kinsi 570 dia nite paren",prodect bhaloi anc nai sound qualitio chole kinsi 570 dia nite paren.,banglish
1080,55022450053054,"যেই রকম চেয়েছিলাম ঠিক সেইরকম পেয়েছি, কোয়ালিটি গুড। আপনারাও নিতে পারেন","যেই রকম চেয়েছিলাম ঠিক সেইরকম পেয়েছি, কোয়ালিটি গুড আপনারাও নিতে পারেন.",bn
1081,53908643353054,"দাম অনুযায়ী এর চেয়ে ভালো প্রোডাক্ট এক্সপেক্ট করা যায়না। 
১০ এ ১০ 😊",দাম অনুযায়ী এর চেয়ে ভালো প্রোডাক্ট এক্সপেক্ট করা যায়না ১০ এ ১০.,bn
1082,54758596053054,"প্রোডাক্ট কোয়ালিটি ৯/১০
সাউন্ড কোয়ালিটি ৭/১০
সার্ভিস ৯/১০
রিকমন্ডেড।",প্রোডাক্ট কোয়ালিটি ৯ ১০ সাউন্ড কোয়ালিটি ৭ ১০ সার্ভিস ৯ ১০ রিকমন্ডেড.,bn
1083,55108504453054,"আলহামদুলিল্লাহ ভালো প্রোডাক্ট,যেমনটা আশা‌ করেছিলাম তেমন পেয়েছি...।","আলহামদুলিল্লাহ ভালো প্রোডাক্ট,যেমনটা আশা করেছিলাম তেমন পেয়েছি..",bn
1084,55096776053054,"আলহামদুলিল্লাহ, 
অনেক ভালো কোয়ালিটি। সাউন্ড কোয়ালিটি অসাধারণ।","আলহামদুলিল্লাহ, অনেক ভালো কোয়ালিটি সাউন্ড কোয়ালিটি অসাধারণ.",bn
1085,54603029853054,"টাকা অনুযায়ী খারাপ না,,,  তবে কিছুদিন ব্যাবহার করে বোঝা যাবে।","টাকা অনুযায়ী খারাপ না,, তবে কিছুদিন ব্যাবহার করে বোঝা যাবে.",bn
1086,54380762553054,"Alhamdulilla valo akta prodacted paiche 
sound /baje 100 ta 96",Alhamdulilla valo akta prodacted paiche sound baje 100 ta 96.,banglish
1087,55119326053054,এত অল্প দামে এত ভালো একটা এয়ারবার্টস পাবো কখনোই কল্পনা করিনি,এত অল্প দামে এত ভালো একটা এয়ারবার্টস পাবো কখনোই কল্পনা করিনি.,bn
1088,53883437053054,মোটামুটি ভালো আমি সব কিছু ঠিকঠাক পাইছি। সেলার ভাইকে ধন্যবাদ।,মোটামুটি ভালো আমি সব কিছু ঠিকঠাক পাইছি সেলার ভাইকে ধন্যবাদ.,bn
1089,48918641253054,"আলহামদুলিল্লাহ ❤️ ১৫০০ টাকা দাম অনুযায়ী খুবই ভালো। সাউন্ড কোয়ালিটি অসাধারণ 🔥 ANC + সবকিছুই ভালো কাজ করে😎 যাদের বাজেট ১৫০০ এর ভিতরে তাদের জন্য এটা অতুলনীয় হবে, চোঁখ বন্ধ করে নিতে পারেন✅ কয়দিন ভালোভাবে ব্যবহার করতে পারবো, এটাই শুধু দেখার বিষয়🙃","আলহামদুলিল্লাহ ১৫০০ টাকা দাম অনুযায়ী খুবই ভালো সাউন্ড কোয়ালিটি অসাধারণ ANC সবকিছুই ভালো কাজ করে যাদের বাজেট ১৫০০ এর ভিতরে তাদের জন্য এটা অতুলনীয় হবে, চোঁখ বন্ধ করে নিতে পারেন কয়দিন ভালোভাবে ব্যবহার করতে পারবো, এটাই শুধু দেখার বিষয়.",mix
1090,54098421353054,দাম অনুযায়ী ভালই ছিল মোটামুটি কিন্তু বিট কোয়ালিটি ভালো না,দাম অনুযায়ী ভালই ছিল মোটামুটি কিন্তু বিট কোয়ালিটি ভালো না.,bn
1091,54887074453054,quality ta ero better kora uchit chilo pods er r all goooood,quality ta ero better kora uchit chilo pods er r all good.,banglish
1092,54807361453054,this comment is not available this comment is not available,this comment is not available this comment is not available.,banglish
1093,54821404753054,price হিসাবে joss ছিলো । amr ta kisu ta ময়লা হইয়া গেছে ।,price হিসাবে joss ছিলো amr ta kisu ta ময়লা হইয়া গেছে.,mix
1094,54780400253054,খুব ভালো এটা সবাই নিতে পারেন আমি ৪ টা নিয়েছি সব ভালো হয়েছে,খুব ভালো এটা সবাই নিতে পারেন আমি ৪ টা নিয়েছি সব ভালো হয়েছে.,bn
1095,54932283853054,"প্রাইজ বিবেচনায় অনেক ভালো কোয়ালিটি 🥰
সবাই নিতে পারেন..!👍",প্রাইজ বিবেচনায় অনেক ভালো কোয়ালিটি সবাই নিতে পারেন..!,bn
1096,54926904253054,Overall valoi..... Specially sound quality is satisfying,Overall valoi.. Specially sound quality is satisfying.,banglish
1097,52427592553054,onek valo quality sound smooth tnx seller ami 2ta niyeci,onek valo quality sound smooth tnx seller ami 2ta niyeci.,banglish
1098,54015168453054,"দুই সপ্তাহ ব্যবহারে পর রিভিউ দিচ্ছি, আলহামদুলিল্লাহ ভাল","দুই সপ্তাহ ব্যবহারে পর রিভিউ দিচ্ছি, আলহামদুলিল্লাহ ভাল.",bn
1099,54223293053054,Sob kisu thik moto peyesi. Price hisebe onek valo hoise,Sob kisu thik moto peyesi. Price hisebe onek valo hoise.,banglish
1100,54043725553054,আলহামদুলিল্লাহ প্রোডাক্ট কোয়ালিটি ভালো।Anc ও কাজ করে।,আলহামদুলিল্লাহ প্রোডাক্ট কোয়ালিটি ভালো Anc ও কাজ করে.,mix
1101,53501151253054,- দাম হিসাবে যথেষ্ট ভালো! চাইলে আপনারাও নিতে পারেন!🧡,- দাম হিসাবে যথেষ্ট ভালো! চাইলে আপনারাও নিতে পারেন!,bn
1102,54038266953054,nice products valo lagar moto. chailay nitay paren,nice products valo lagar moto. chailay nitay paren.,banglish
1103,54044340953054,Ay price a onk valo product peyesi. sobay nite paren,Ay price a onk valo product peyesi. sobay nite paren.,banglish
1104,54274884553054,"goog quality,  sound valo, clear, price onujaye best","goog quality, sound valo, clear, price onujaye best.",banglish
1105,54814104353054,Valo podak taka onojai Valo apnara caile nite paren,Valo podak taka onojai Valo apnara caile nite paren.,banglish
1106,54855002553054,Asolei onk vlo akta products. thank you seller bhai,Asolei onk vlo akta products. thank you seller bhai.,banglish
1107,54782106753054,"আলহামদুলিল্লাহ, অনেক ভালো একটা প্রর্ডাক। সব মিলিয়ে","আলহামদুলিল্লাহ, অনেক ভালো একটা প্রর্ডাক সব মিলিয়ে.",bn
1108,55092420553054,"অনেক ভাল,  ৪/৬ ঘন্টা চার্জ  যায়, সবাই নিতে পারেন।","অনেক ভাল, ৪ ৬ ঘন্টা চার্জ যায়, সবাই নিতে পারেন.",bn
1109,54037266953054,খুব ভালো একটি প্রোডাক্ট সবাই নিশ্চিন্তে নিতে পারেন,খুব ভালো একটি প্রোডাক্ট সবাই নিশ্চিন্তে নিতে পারেন.,bn
1110,54819192053054,Dame onujai product ta onk vlo. Sobai nita paren.,Dame onujai product ta onk vlo. Sobai nita paren.,banglish
1111,54167205453054,"ভালো তবে দাম টা বেশি,কিন্তু সাউন্ড কোয়ালিটি ভালোই","ভালো তবে দাম টা বেশি,কিন্তু সাউন্ড কোয়ালিটি ভালোই.",bn
1112,54975610553054,Price onujayi best quality...I am fully satisfied,Price onujayi best quality..I am fully satisfied.,banglish
1113,54020249953054,good.  sound ta arakto... clear hoila valo hoto,good. sound ta arakto.. clear hoila valo hoto.,banglish
1114,53506269953054,good products jemon ta asha korchi tmn e paici,good products jemon ta asha korchi tmn e paici.,banglish
1115,54145320253054,"2 din lagsa asta 
দাম অনুজায়ী অস্থির প্রডাক্ট",2 din lagsa asta দাম অনুজায়ী অস্থির প্রডাক্ট.,mix
1116,52242330053054,অনেক অনেক ধ্যনবাদ ভালো একটা জিনিস দেয়ার জন্য,অনেক অনেক ধ্যনবাদ ভালো একটা জিনিস দেয়ার জন্য.,bn
1117,54139547953054,ak kothai joss valo lagse caile neta paran👍,ak kothai joss valo lagse caile neta paran.,banglish
1118,54532558153054,সাউন্ড কোয়ালিটি অনেক ভালো চাইলে নিতে পারেন,সাউন্ড কোয়ালিটি অনেক ভালো চাইলে নিতে পারেন.,bn
1119,54760805053054,product ta onk vlo apnara caila nita paran,product ta onk vlo apnara caila nita paran.,banglish
1120,53932051653054,খুব ভালো একটা প্রোডাক্ট আপনার নিতে পারেন,খুব ভালো একটা প্রোডাক্ট আপনার নিতে পারেন.,bn
1121,54808181253054,দাম হিসাবে ঠিক আছে। নিতে পারেন। ঠকবেন না,দাম হিসাবে ঠিক আছে নিতে পারেন ঠকবেন না.,bn
1122,53902872153054,সাউন্ড  একদম ভালো না। একটু বিট নেই 😡😡,সাউন্ড একদম ভালো না একটু বিট নেই.,bn
1123,52375305653054,খুবই সুন্দর মিস কইরেন না কেউ নিয়ে নেন,খুবই সুন্দর মিস কইরেন না কেউ নিয়ে নেন.,bn
1124,54506643553054,product ta onk vlo best quality full,product ta onk vlo best quality full.,banglish
1125,54795625953054,onk valo product sobai nita paran ❤️,onk valo product sobai nita paran.,banglish
1126,53499189353054,ক্যাবলের দুই পাশেই টাইপ সি কেবল কেন,ক্যাবলের দুই পাশেই টাইপ সি কেবল কেন.,bn
1127,54122543553054,"nice product, price onujayi thik ase","nice product, price onujayi thik ase.",banglish
1128,54795728753054,ভালো ছিলো। চার্জিং ব্যাকাপ ভালো থাকে,ভালো ছিলো চার্জিং ব্যাকাপ ভালো থাকে.,bn
1129,54966580753054,Anek valo ginista.Thank you Darraz,Anek valo ginista.Thank you Darraz.,banglish
1130,54894522353054,ভালো প্রোডাক্টটা আপনারা নিতে পারেন,ভালো প্রোডাক্টটা আপনারা নিতে পারেন.,bn
1131,54751093653054,অল্প বাজেটে অনেক সুন্দর অগ্রিমিয়া,অল্প বাজেটে অনেক সুন্দর অগ্রিমিয়া.,bn
1132,54187669853054,বক্স এ তেমন চার্য থাকতেছে না ভাই,বক্স এ তেমন চার্য থাকতেছে না ভাই.,bn
1133,53403367353054,"সবকিছু ঠিকঠাক ছিল, ধন্যবাদ দারাজ","সবকিছু ঠিকঠাক ছিল, ধন্যবাদ দারাজ.",bn
1134,54730335653054,sooo good…taka hisabay onk vlo…,soo good taka hisabay onk vlo.,banglish
1135,54749397553054,খুব ভালো এটা সবাই নিতে পারেন,খুব ভালো এটা সবাই নিতে পারেন.,bn
1136,54739707753054,vai best kintu anc nai ga,vai best kintu anc nai ga.,banglish
1137,54024656653054,same to same for ad,same to same for ad.,banglish
1138,54011919753054,"সব কিছু ঠিকঠাক ছিলো,কিন্তু আমি বেশি সন্তুষ্ট হতে পারি নাই,তার কারন আমার টা তে ANC কাজ করছে না,এবং কথা বলার সময় অনেক জোরে কথা বললেও আস্তে আস্তে শোনা যায়।তবে গান শোনা যায় ভালো।
পার্সোনাল রেটিং ৩/৫.","সব কিছু ঠিকঠাক ছিলো,কিন্তু আমি বেশি সন্তুষ্ট হতে পারি নাই,তার কারন আমার টা তে ANC কাজ করছে না,এবং কথা বলার সময় অনেক জোরে কথা বললেও আস্তে আস্তে শোনা যায় তবে গান শোনা যায় ভালো পার্সোনাল রেটিং ৩ ৫.",mix
1139,54920619953054,"প্রোডাক্ট টি ঠিকঠাক ই পেয়েছি।ভালোই কাজ করছে। কিন্তু সাউন্ড কোয়ালিটি আমার কাছে ভালো লাগেনি।অনেক বেশি মোটা টাইপ এর সাউন্ড দেয় যেটা এক প্রকার বিরক্তিকর। গান এর কথা গুলো ক্লিয়ার হয়না মোটা সাউন্ড এর জন্য।
এ ছাড়া বাকি সব ঠিকঠাক। দাম হিসেবে এমন সাউন্ড একদম আশা করিনি😔",প্রোডাক্ট টি ঠিকঠাক ই পেয়েছি ভালোই কাজ করছে কিন্তু সাউন্ড কোয়ালিটি আমার কাছে ভালো লাগেনি অনেক বেশি মোটা টাইপ এর সাউন্ড দেয় যেটা এক প্রকার বিরক্তিকর গান এর কথা গুলো ক্লিয়ার হয়না মোটা সাউন্ড এর জন্য এ ছাড়া বাকি সব ঠিকঠাক দাম হিসেবে এমন সাউন্ড একদম আশা করিনি.,bn
